"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 00:00","2020","09","01","00:00","","M","","M","","M","0.0","","33","","17","","","","101.94","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 01:00","2020","09","01","01:00","","M","","M","","M","0.0","","34","","16","","","","101.96","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 02:00","2020","09","01","02:00","","M","","M","","M","0.0","","33","","13","","","","102.02","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 03:00","2020","09","01","03:00","","M","","M","","M","0.0","","34","","11","","","","102.07","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 04:00","2020","09","01","04:00","","M","","M","","M","0.0","","34","","9","","","","102.09","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 05:00","2020","09","01","05:00","","M","","M","","M","0.0","","23","","10","","","","102.14","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 06:00","2020","09","01","06:00","","M","","M","","M","0.0","","22","","7","","","","102.24","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 07:00","2020","09","01","07:00","","M","","M","","M","0.0","","24","","9","","","","102.32","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 08:00","2020","09","01","08:00","","M","","M","","M","0.0","","24","","10","","","","102.37","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 09:00","2020","09","01","09:00","","M","","M","","M","0.0","","30","","9","","","","102.40","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 10:00","2020","09","01","10:00","","M","","M","","M","0.0","","32","","10","","","","102.43","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 11:00","2020","09","01","11:00","","M","","M","","M","0.0","","6","","6","","","","102.42","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 12:00","2020","09","01","12:00","","M","","M","","M","0.0","","9","","8","","","","102.40","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 13:00","2020","09","01","13:00","","M","","M","","M","0.0","","9","","10","","","","102.39","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 14:00","2020","09","01","14:00","","M","","M","","M","0.0","","10","","11","","","","102.38","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 15:00","2020","09","01","15:00","","M","","M","","M","0.0","","10","","12","","","","102.35","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 16:00","2020","09","01","16:00","","M","","M","","M","0.0","","13","","10","","","","102.34","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 17:00","2020","09","01","17:00","","M","","M","","M","0.0","","13","","11","","","","102.34","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 18:00","2020","09","01","18:00","","M","","M","","M","0.0","","12","","8","","","","102.33","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 19:00","2020","09","01","19:00","","M","","M","","M","0.0","","13","","8","","","","102.36","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 20:00","2020","09","01","20:00","","M","","M","","M","0.0","","15","","12","","","","102.40","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 21:00","2020","09","01","21:00","","M","","M","","M","0.0","","15","","13","","","","102.37","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 22:00","2020","09","01","22:00","","M","","M","","M","0.0","","17","","17","","","","102.35","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-01 23:00","2020","09","01","23:00","","M","","M","","M","0.0","","18","","16","","","","102.31","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 00:00","2020","09","02","00:00","","M","","M","","M","0.0","","18","","16","","","","102.29","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 01:00","2020","09","02","01:00","","M","","M","","M","0.0","","19","","16","","","","102.26","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 02:00","2020","09","02","02:00","","M","","M","","M","0.0","","19","","15","","","","102.22","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 03:00","2020","09","02","03:00","","M","","M","","M","0.0","","20","","14","","","","102.18","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 04:00","2020","09","02","04:00","","M","","M","","M","0.0","","20","","13","","","","102.18","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 05:00","2020","09","02","05:00","","M","","M","","M","0.0","","19","","14","","","","102.22","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 06:00","2020","09","02","06:00","","M","","M","","M","0.0","","19","","17","","","","102.20","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 07:00","2020","09","02","07:00","","M","","M","","M","0.0","","20","","15","","","","102.20","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 08:00","2020","09","02","08:00","","M","","M","","M","0.0","","19","","18","","","","102.18","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 09:00","2020","09","02","09:00","","M","","M","","M","0.0","","18","","21","","","","102.17","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 10:00","2020","09","02","10:00","","M","","M","","M","0.0","","19","","19","","","","102.13","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 11:00","2020","09","02","11:00","","M","","M","","M","0.0","","17","","20","","","","102.05","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 12:00","2020","09","02","12:00","","M","","M","","M","0.0","","15","","22","","","","101.98","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 13:00","2020","09","02","13:00","","M","","M","","M","0.0","","15","","23","","","","101.91","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 14:00","2020","09","02","14:00","","M","","M","","M","0.0","","15","","25","","","","101.78","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 15:00","2020","09","02","15:00","","M","","M","","M","0.0","","15","","30","","","","101.73","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 16:00","2020","09","02","16:00","","M","","M","","M","0.0","","15","","37","","","","101.63","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 17:00","2020","09","02","17:00","","M","","M","","M","0.0","","16","","35","","","","101.60","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 18:00","2020","09","02","18:00","","M","","M","","M","0.0","","16","","34","","","","101.57","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 19:00","2020","09","02","19:00","","M","","M","","M","0.0","","17","","34","","","","101.56","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 20:00","2020","09","02","20:00","","M","","M","","M","0.0","","17","","30","","","","101.60","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 21:00","2020","09","02","21:00","","M","","M","","M","0.0","","17","","29","","","","101.55","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 22:00","2020","09","02","22:00","","M","","M","","M","0.0","","17","","31","","","","101.47","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-02 23:00","2020","09","02","23:00","","M","","M","","M","0.0","","17","","29","","","","101.38","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-03 00:00","2020","09","03","00:00","","M","","M","","M","0.0","","16","","28","","","","101.30","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-03 01:00","2020","09","03","01:00","","M","","M","","M","0.0","","16","","30","","","","101.20","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-03 02:00","2020","09","03","02:00","","M","","M","","M","0.0","","17","","27","","","","101.11","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-03 03:00","2020","09","03","03:00","","M","","M","","M","0.0","","16","","27","","","","101.06","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-03 04:00","2020","09","03","04:00","","M","","M","","M","0.0","","16","","25","","","","100.96","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-03 05:00","2020","09","03","05:00","","M","","M","","M","0.0","","16","","33","","","","100.90","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2020-09-03 06:00","2020","09","03","06:00","","M","","M","","M","0.0","","16","","34","","","","100.88","","","","","","NA"
