"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 00:00","2018","06","01","00:00","14.2","","8.2","","67","","0.0","","13","","6","","","","100.50","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 01:00","2018","06","01","01:00","11.8","","8.8","","82","","0.0","","29","","5","","","","100.49","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 02:00","2018","06","01","02:00","11.0","","8.6","","85","","0.0","","36","","2","","","","100.44","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 03:00","2018","06","01","03:00","10.2","","8.5","","89","","0.0","","31","","1","","","","100.40","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 04:00","2018","06","01","04:00","9.5","","8.2","","91","","0.0","","26","","5","","","","100.37","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 05:00","2018","06","01","05:00","9.4","","8.2","","92","","0.0","","25","","6","","","","100.37","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 06:00","2018","06","01","06:00","11.8","","9.6","","86","","0.3","","26","","2","","","","100.35","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 07:00","2018","06","01","07:00","13.9","","9.2","","73","","0.0","","9","","4","","","","100.34","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 08:00","2018","06","01","08:00","14.5","","9.7","","73","","0.0","","3","","9","","","","100.31","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 09:00","2018","06","01","09:00","16.2","","10.0","","67","","0.0","","4","","7","","","","100.27","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 10:00","2018","06","01","10:00","16.6","","11.0","","70","","0.0","","0","","1","","","","100.20","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 11:00","2018","06","01","11:00","18.3","","11.9","","67","","0.2","","31","","2","","","","100.16","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 12:00","2018","06","01","12:00","19.2","","13.0","","67","","0.0","","2","","7","","","","100.11","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 13:00","2018","06","01","13:00","20.5","","13.9","","66","","0.0","","5","","5","","","","100.07","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 14:00","2018","06","01","14:00","21.0","","13.6","","63","","0.0","","12","","3","","","","100.03","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 15:00","2018","06","01","15:00","19.7","","13.9","","69","","0.0","","4","","2","","","","99.98","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 16:00","2018","06","01","16:00","18.7","","13.3","","71","","0.0","","4","","10","","","","99.91","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 17:00","2018","06","01","17:00","20.0","","13.5","","66","","0.0","","9","","6","","","","99.87","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 18:00","2018","06","01","18:00","19.4","","14.0","","71","","0.0","","7","","7","","","","99.84","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 19:00","2018","06","01","19:00","18.3","","13.1","","72","","0.0","","8","","7","","","","99.81","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 20:00","2018","06","01","20:00","17.5","","13.3","","77","","0.0","","6","","8","","","","99.85","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 21:00","2018","06","01","21:00","16.7","","13.0","","79","","0.0","","6","","2","","","","99.85","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 22:00","2018","06","01","22:00","16.2","","14.2","","88","","0.7","","24","","11","","","","99.93","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-01 23:00","2018","06","01","23:00","17.2","","16.3","","94","","4.2","","21","","10","","","","99.85","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-02 00:00","2018","06","02","00:00","17.7","","16.8","","95","","1.2","","27","","4","","","","99.80","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-02 01:00","2018","06","02","01:00","18.5","","17.7","","95","","0.0","","25","","9","","","","99.80","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-02 02:00","2018","06","02","02:00","17.3","","15.8","","91","","0.0","","28","","19","","","","99.85","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-02 03:00","2018","06","02","03:00","14.5","","12.2","","86","","0.0","","32","","19","","","","99.97","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-02 04:00","2018","06","02","04:00","12.0","","9.6","","86","","0.0","","29","","23","","","","100.08","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-02 05:00","2018","06","02","05:00","11.0","","8.5","","84","","0.0","","30","","19","","","","100.17","","","","","","NA"
"-66.33","47.99","CHARLO AUTO","8100885","2018-06-02 06:00","2018","06","02","06:00","10.4","","7.4","","82","","0.0","","29","","23","","","","100.25","","","","","","NA"
