"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-01","2020","01","01","†","2.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-02","2020","01","02","†","5.5","","-7.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-03","2020","01","03","†","","M","0.0","","","M","","M","","M","","","","","","","8","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-04","2020","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-05","2020","01","05","†","4.5","","","M","","M","","M","","M","0.0","","5.0","","5.0","","","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-06","2020","01","06","†","-0.5","","-7.5","","-4.0","","22.0","","0.0","","0.0","","0.0","T","0.0","T","17","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-07","2020","01","07","†","3.0","","-8.0","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","T","10","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-08","2020","01","08","†","-5.0","","-7.5","","-6.3","","24.3","","0.0","","0.0","","0.0","T","0.0","T","12","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-09","2020","01","09","†","6.0","","-17.0","","-5.5","","23.5","","0.0","","0.0","T","0.0","","0.0","T","10","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-10","2020","01","10","†","","M","-16.0","","","M","","M","","M","","","","","","","10","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-11","2020","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-12","2020","01","12","†","9.0","","","M","","M","","M","","M","63.3","","1.0","","64.3","","","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-13","2020","01","13","†","-2.0","","-15.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-14","2020","01","14","†","1.0","","-9.0","","-4.0","","22.0","","0.0","","0.0","","0.0","T","0.0","T","3","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-15","2020","01","15","†","1.5","","-5.0","","-1.8","","19.8","","0.0","","0.0","","5.0","","5.0","","3","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-16","2020","01","16","†","-2.5","","-5.0","","-3.8","","21.8","","0.0","","0.0","","1.0","","1.0","","10","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-17","2020","01","17","†","","M","-22.0","","","M","","M","","M","","","","","","","9","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-18","2020","01","18","","","","","","","","","","","","","","","","","","","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-19","2020","01","19","†","-1.0","","","M","","M","","M","","M","0.0","","1.0","","1.0","","","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-20","2020","01","20","†","-6.0","","-20.5","","-13.3","","31.3","","0.0","","0.0","","0.0","T","0.0","T","10","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-21","2020","01","21","†","-2.5","","-16.0","","-9.3","","27.3","","0.0","","0.0","","0.0","T","0.0","T","8","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-22","2020","01","22","†","0.0","","-11.0","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-23","2020","01","23","†","3.0","","-8.5","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-24","2020","01","24","†","","M","-6.0","","","M","","M","","M","","","","","","","6","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-25","2020","01","25","","","","","","","","","","","","","","","","","","","","","","",""
"-79.74","44.39","BARRIE LANDFILL","6110556","2020-01-26","2020","01","26","†","2.5","","","M","","M","","M","","M","15.8","","3.0","","18.8","","","","","","",""
