"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.67","53.21","PRINCE ALBERT A","4056241","2021-01-01","2021","01","01","","-7.8","","-21.0","","-14.4","","32.4","","0.0","","0.0","","0.0","","0.0","","28","","","M","","M"
"-105.67","53.21","PRINCE ALBERT A","4056241","2021-01-02","2021","01","02","","-6.9","","-16.6","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","28","","","M","","M"
"-105.67","53.21","PRINCE ALBERT A","4056241","2021-01-03","2021","01","03","","1.9","","-7.3","","-2.7","","20.7","","0.0","","0.0","","0.0","","0.0","","27","","30","","33",""
"-105.67","53.21","PRINCE ALBERT A","4056241","2021-01-04","2021","01","04","","-2.1","","-19.1","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","27","","","M","","M"
"-105.67","53.21","PRINCE ALBERT A","4056241","2021-01-05","2021","01","05","","-3.3","","-19.8","","-11.6","","29.6","","0.0","","","M","","M","0.4","","27","","8","","32",""
"-105.67","53.21","PRINCE ALBERT A","4056241","2021-01-06","2021","01","06","","-3.1","","-11.6","","-7.4","","25.4","","0.0","","0.0","T","0.0","","0.0","T","27","","","M","","M"
"-105.67","53.21","PRINCE ALBERT A","4056241","2021-01-07","2021","01","07","","-0.5","","-16.7","","-8.6","","26.6","","0.0","","0.0","","0.0","","0.0","","27","","","M","","M"
"-105.67","53.21","PRINCE ALBERT A","4056241","2021-01-08","2021","01","08","","-5.4","","-21.1","","-13.3","","31.3","","0.0","","0.0","","0.0","","0.0","","27","","","M","","M"
"-105.67","53.21","PRINCE ALBERT A","4056241","2021-01-09","2021","01","09","","-7.9","","-20.9","","-14.4","","32.4","","0.0","","0.0","","0.0","","0.0","","27","","","M","","M"
"-105.67","53.21","PRINCE ALBERT A","4056241","2021-01-10","2021","01","10","","-10.1","","-14.0","","-12.1","","30.1","","0.0","","0.0","","0.0","","0.0","","27","","","M","","M"
"-105.67","53.21","PRINCE ALBERT A","4056241","2021-01-11","2021","01","11","","-5.4","","-18.6","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","27","","","M","","M"
"-105.67","53.21","PRINCE ALBERT A","4056241","2021-01-12","2021","01","12","","0.3","","-15.2","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","27","","10","","50",""
