"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-01","2020","01","01","","1.4","","-4.2","","-1.4","","19.4","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-02","2020","01","02","","0.0","","-7.1","","-3.6","","21.6","","0.0","","","","","","0.6","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-03","2020","01","03","","4.9","","-9.3","","-2.2","","20.2","","0.0","","","","","","0.5","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-04","2020","01","04","","7.3","","-8.0","","-0.4","","18.4","","0.0","","","","","","0.6","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-05","2020","01","05","","-0.9","","-8.2","","-4.5","","22.5","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-06","2020","01","06","","-1.1","","-16.4","","-8.8","","26.8","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-07","2020","01","07","","-9.3","","-16.1","","-12.7","","30.7","","0.0","","","","","","0.4","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-08","2020","01","08","","-8.5","","-17.7","","-13.1","","31.1","","0.0","","","","","","0.4","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-09","2020","01","09","","-17.5","","-29.1","","-23.3","","41.3","","0.0","","","","","","0.4","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-10","2020","01","10","","-15.7","","-28.4","","-22.1","","40.1","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-11","2020","01","11","","-16.0","","-21.7","","-18.9","","36.9","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-12","2020","01","12","","-20.8","","-26.7","","-23.7","","41.7","","0.0","","","","","","0.6","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-13","2020","01","13","","-24.6","","-34.2","","-29.4","","47.4","","0.0","","","","","","0.9","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-14","2020","01","14","","-29.9","","-37.0","","-33.4","","51.4","","0.0","","","","","","0.4","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-15","2020","01","15","","-28.2","","-40.7","","-34.4","","52.4","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-16","2020","01","16","","-27.7","","-31.2","","-29.4","","47.4","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-17","2020","01","17","","-25.2","","-28.2","","-26.7","","44.7","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-18","2020","01","18","","-22.9","","-29.4","","-26.1","","44.1","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-19","2020","01","19","","-16.6","","-26.1","","-21.4","","39.4","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-20","2020","01","20","","5.4","","-18.1","","-6.4","","24.4","","0.0","","","","","","","M","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-21","2020","01","21","","5.2","","-11.3","","-3.0","","21.0","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-22","2020","01","22","","3.0","","-11.2","","-4.1","","22.1","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-23","2020","01","23","","6.2","","-16.4","","-5.1","","23.1","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-24","2020","01","24","","6.3","","-4.5","","0.9","","17.1","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-25","2020","01","25","","6.7","","-10.4","","-1.8","","19.8","","0.0","","","","","","","M","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-26","2020","01","26","","-4.3","","-15.9","","-10.1","","28.1","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-27","2020","01","27","","3.5","","-11.8","","-4.1","","22.1","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-28","2020","01","28","","1.8","","-10.9","","-4.5","","22.5","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-29","2020","01","29","","6.7","","-12.4","","-2.9","","20.9","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-30","2020","01","30","","5.4","","-3.6","","0.9","","17.1","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-01-31","2020","01","31","","4.1","","-5.0","","-0.4","","18.4","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-02-01","2020","02","01","","5.7","","-4.3","","0.7","","17.3","","0.0","","","","","","3.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-02-02","2020","02","02","","-2.8","","-12.2","","-7.5","","25.5","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-02-03","2020","02","03","","-7.5","","-19.2","","-13.3","","31.3","","0.0","","","","","","0.4","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-02-04","2020","02","04","","-2.2","","-18.5","","-10.3","","28.3","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-02-05","2020","02","05","","1.5","","-6.0","","-2.2","","20.2","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-02-06","2020","02","06","","1.7","","-2.9","","-0.6","","18.6","","0.0","","","","","","0.0","","","","","M","","M"
"-113.59","51.94","WIMBORNE AGCM","3027582","2020-02-07","2020","02","07","","-1.1","","-10.4","","-5.8","","23.8","","0.0","","","","","","0.0","","","","","M","","M"
