"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.23","47.56","L'ETAPE","7015791","2018-08-01 22:00","2018","08","01","22:00","18.3","","16.7","","90","","0.0","","18","","9","","","","92.33","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-01 23:00","2018","08","01","23:00","18.4","","17.1","","92","","0.0","","17","","6","","","","92.34","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 00:00","2018","08","02","00:00","18.5","","17.4","","93","","0.0","","18","","7","","","","92.30","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 01:00","2018","08","02","01:00","17.8","","17.7","","100","","5.0","","18","","6","","","","92.23","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 02:00","2018","08","02","02:00","16.7","","16.5","","99","","21.8","","22","","5","","","","92.23","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 03:00","2018","08","02","03:00","17.7","","17.7","","100","","3.2","","18","","8","","","","92.14","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 04:00","2018","08","02","04:00","17.7","","17.5","","99","","0.0","","18","","9","","","","92.13","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 05:00","2018","08","02","05:00","17.6","","17.1","","97","","0.0","","20","","9","","","","92.12","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 06:00","2018","08","02","06:00","17.5","","17.1","","98","","0.0","","19","","7","","","","92.16","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 07:00","2018","08","02","07:00","17.8","","17.3","","97","","0.0","","19","","10","","","","92.15","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 08:00","2018","08","02","08:00","18.5","","17.5","","94","","0.0","","20","","10","","","","92.15","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 09:00","2018","08","02","09:00","18.9","","17.8","","93","","0.0","","21","","11","","","","92.13","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 10:00","2018","08","02","10:00","19.5","","17.4","","88","","0.0","","21","","13","","","","92.17","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 11:00","2018","08","02","11:00","16.7","","16.2","","97","","3.0","","6","","5","","","","92.27","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 12:00","2018","08","02","12:00","18.3","","16.5","","89","","0.0","","4","","4","","","","92.32","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 13:00","2018","08","02","13:00","18.3","","16.3","","89","","0.0","","34","","12","","","","92.40","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 14:00","2018","08","02","14:00","18.4","","15.4","","83","","0.0","","3","","9","","","","92.47","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 15:00","2018","08","02","15:00","19.1","","14.5","","75","","0.0","","1","","11","","","","92.52","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 16:00","2018","08","02","16:00","19.1","","14.5","","75","","0.0","","3","","7","","","","92.57","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 17:00","2018","08","02","17:00","18.9","","14.3","","75","","0.0","","1","","3","","","","92.59","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 18:00","2018","08","02","18:00","17.1","","14.7","","86","","0.0","","20","","3","","","","92.61","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 19:00","2018","08","02","19:00","16.1","","14.7","","92","","0.0","","23","","3","","","","92.65","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 20:00","2018","08","02","20:00","14.5","","14.0","","97","","0.0","","22","","6","","","","92.70","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 21:00","2018","08","02","21:00","13.2","","12.9","","98","","0.0","","21","","6","","","","92.75","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 22:00","2018","08","02","22:00","12.4","","12.3","","99","","0.0","","21","","8","","","","92.76","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-02 23:00","2018","08","02","23:00","11.7","","11.7","","100","","0.0","","21","","6","","","","92.78","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 00:00","2018","08","03","00:00","10.9","","10.9","","100","","0.0","","20","","3","","","","92.78","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 01:00","2018","08","03","01:00","11.0","","11.0","","100","","0.0","","21","","4","","","","92.77","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 02:00","2018","08","03","02:00","11.9","","11.9","","100","","0.0","","22","","4","","","","92.78","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 03:00","2018","08","03","03:00","11.4","","11.4","","100","","0.0","","21","","1","","","","92.76","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 04:00","2018","08","03","04:00","13.2","","13.2","","100","","0.0","","","","0","","","","92.76","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 05:00","2018","08","03","05:00","15.2","","15.2","","100","","1.0","","15","","3","","","","92.78","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 06:00","2018","08","03","06:00","16.3","","16.3","","100","","0.0","","16","","5","","","","92.80","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 07:00","2018","08","03","07:00","16.8","","16.7","","99","","0.0","","18","","6","","","","92.82","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 08:00","2018","08","03","08:00","17.3","","16.7","","96","","0.0","","18","","5","","","","92.85","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 09:00","2018","08","03","09:00","18.2","","16.7","","91","","0.0","","21","","8","","","","92.88","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 10:00","2018","08","03","10:00","19.1","","16.9","","87","","0.0","","21","","7","","","","92.88","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 11:00","2018","08","03","11:00","20.9","","16.8","","77","","0.0","","23","","8","","","","92.88","","26","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 12:00","2018","08","03","12:00","21.5","","15.0","","67","","0.0","","21","","9","","","","92.89","","25","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 13:00","2018","08","03","13:00","21.9","","14.7","","63","","0.0","","20","","9","","","","92.90","","26","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 14:00","2018","08","03","14:00","21.2","","14.5","","65","","0.0","","20","","9","","","","92.89","","25","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 15:00","2018","08","03","15:00","21.0","","15.5","","71","","0.0","","17","","5","","","","92.92","","25","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 16:00","2018","08","03","16:00","21.4","","14.4","","64","","0.0","","20","","8","","","","92.91","","25","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 17:00","2018","08","03","17:00","21.6","","14.5","","64","","0.0","","20","","7","","","","92.90","","25","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 18:00","2018","08","03","18:00","20.1","","14.9","","72","","0.0","","14","","2","","","","92.92","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 19:00","2018","08","03","19:00","18.0","","15.7","","87","","0.0","","23","","2","","","","92.94","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 20:00","2018","08","03","20:00","16.9","","15.6","","92","","0.0","","20","","4","","","","93.01","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 21:00","2018","08","03","21:00","16.8","","16.1","","95","","0.0","","21","","5","","","","93.05","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 22:00","2018","08","03","22:00","17.1","","16.6","","97","","0.0","","17","","2","","","","93.04","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-03 23:00","2018","08","03","23:00","16.3","","16.1","","99","","0.0","","20","","4","","","","93.03","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 00:00","2018","08","04","00:00","16.7","","16.5","","99","","0.0","","21","","3","","","","93.01","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 01:00","2018","08","04","01:00","16.5","","16.3","","99","","0.0","","18","","2","","","","92.99","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 02:00","2018","08","04","02:00","16.0","","16.0","","100","","0.0","","19","","3","","","","92.99","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 03:00","2018","08","04","03:00","15.2","","15.2","","100","","0.0","","24","","1","","","","92.97","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 04:00","2018","08","04","04:00","14.9","","14.9","","100","","0.0","","22","","3","","","","92.95","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 05:00","2018","08","04","05:00","15.0","","15.0","","100","","0.0","","21","","4","","","","92.97","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 06:00","2018","08","04","06:00","16.0","","16.0","","100","","0.0","","","","0","","","","92.98","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 07:00","2018","08","04","07:00","16.4","","16.4","","100","","0.0","","18","","3","","","","92.96","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 08:00","2018","08","04","08:00","18.1","","17.4","","96","","0.0","","3","","4","","","","93.00","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 09:00","2018","08","04","09:00","19.3","","18.0","","92","","0.0","","3","","3","","","","92.97","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 10:00","2018","08","04","10:00","19.8","","17.7","","88","","0.0","","0","","1","","","","92.92","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 11:00","2018","08","04","11:00","20.8","","18.3","","86","","0.0","","8","","2","","","","92.87","","27","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 12:00","2018","08","04","12:00","20.3","","15.8","","75","","0.0","","18","","4","","","","92.82","","25","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 13:00","2018","08","04","13:00","17.5","","14.6","","84","","0.0","","19","","9","","","","92.88","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 14:00","2018","08","04","14:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 15:00","2018","08","04","15:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 16:00","2018","08","04","16:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 17:00","2018","08","04","17:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 18:00","2018","08","04","18:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 19:00","2018","08","04","19:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 20:00","2018","08","04","20:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 21:00","2018","08","04","21:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 22:00","2018","08","04","22:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-04 23:00","2018","08","04","23:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 00:00","2018","08","05","00:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 01:00","2018","08","05","01:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 02:00","2018","08","05","02:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 03:00","2018","08","05","03:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 04:00","2018","08","05","04:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 05:00","2018","08","05","05:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 06:00","2018","08","05","06:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 07:00","2018","08","05","07:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 08:00","2018","08","05","08:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 09:00","2018","08","05","09:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 10:00","2018","08","05","10:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 11:00","2018","08","05","11:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 12:00","2018","08","05","12:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 13:00","2018","08","05","13:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 14:00","2018","08","05","14:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 15:00","2018","08","05","15:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 16:00","2018","08","05","16:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 17:00","2018","08","05","17:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 18:00","2018","08","05","18:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 19:00","2018","08","05","19:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 20:00","2018","08","05","20:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 21:00","2018","08","05","21:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 22:00","2018","08","05","22:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-05 23:00","2018","08","05","23:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 00:00","2018","08","06","00:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 01:00","2018","08","06","01:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 02:00","2018","08","06","02:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 03:00","2018","08","06","03:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 04:00","2018","08","06","04:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 05:00","2018","08","06","05:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 06:00","2018","08","06","06:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 07:00","2018","08","06","07:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 08:00","2018","08","06","08:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 09:00","2018","08","06","09:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 10:00","2018","08","06","10:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 11:00","2018","08","06","11:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 12:00","2018","08","06","12:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 13:00","2018","08","06","13:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 14:00","2018","08","06","14:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 15:00","2018","08","06","15:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 16:00","2018","08","06","16:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 17:00","2018","08","06","17:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 18:00","2018","08","06","18:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 19:00","2018","08","06","19:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 20:00","2018","08","06","20:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 21:00","2018","08","06","21:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 22:00","2018","08","06","22:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-06 23:00","2018","08","06","23:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 00:00","2018","08","07","00:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 01:00","2018","08","07","01:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 02:00","2018","08","07","02:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 03:00","2018","08","07","03:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 04:00","2018","08","07","04:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 05:00","2018","08","07","05:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 06:00","2018","08","07","06:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 07:00","2018","08","07","07:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 08:00","2018","08","07","08:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 09:00","2018","08","07","09:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 10:00","2018","08","07","10:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 11:00","2018","08","07","11:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 12:00","2018","08","07","12:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 13:00","2018","08","07","13:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 14:00","2018","08","07","14:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 15:00","2018","08","07","15:00"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 16:00","2018","08","07","16:00","19.2","","14.8","","76","","0.0","","2","","7","","","","92.12","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 17:00","2018","08","07","17:00","19.9","","14.8","","72","","0.0","","1","","5","","","","92.16","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 18:00","2018","08","07","18:00","18.1","","14.7","","80","","0.0","","34","","3","","","","92.23","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 19:00","2018","08","07","19:00","17.1","","14.3","","83","","0.0","","27","","6","","","","92.26","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 20:00","2018","08","07","20:00","16.4","","14.0","","86","","0.0","","27","","8","","","","92.32","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 21:00","2018","08","07","21:00","13.8","","12.6","","93","","0.0","","22","","3","","","","92.33","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 22:00","2018","08","07","22:00","12.5","","11.6","","94","","0.0","","20","","6","","","","92.35","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-07 23:00","2018","08","07","23:00","11.8","","11.1","","95","","0.0","","19","","4","","","","92.38","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 00:00","2018","08","08","00:00","12.2","","11.5","","95","","0.0","","21","","7","","","","92.38","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 01:00","2018","08","08","01:00","12.1","","11.3","","95","","0.0","","20","","2","","","","92.38","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 02:00","2018","08","08","02:00","12.2","","11.6","","96","","0.0","","20","","6","","","","92.36","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 03:00","2018","08","08","03:00","12.1","","11.7","","98","","0.0","","20","","3","","","","92.36","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 04:00","2018","08","08","04:00","12.2","","11.9","","98","","0.0","","20","","5","","","","92.38","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 05:00","2018","08","08","05:00","12.2","","11.9","","98","","0.0","","20","","3","","","","92.37","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 06:00","2018","08","08","06:00","12.6","","12.3","","98","","0.0","","20","","4","","","","92.40","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 07:00","2018","08","08","07:00","14.5","","14.2","","98","","0.0","","18","","3","","","","92.41","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 08:00","2018","08","08","08:00","17.5","","17.2","","98","","0.0","","17","","4","","","","92.39","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 09:00","2018","08","08","09:00","19.7","","15.6","","77","","0.0","","18","","6","","","","92.40","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 10:00","2018","08","08","10:00","21.0","","14.9","","68","","0.0","","23","","4","","","","92.34","","25","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 11:00","2018","08","08","11:00","20.6","","16.1","","76","","0.0","","0","","1","","","","92.33","","25","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 12:00","2018","08","08","12:00","21.3","","15.9","","71","","0.0","","2","","3","","","","92.27","","26","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 13:00","2018","08","08","13:00","18.5","","15.7","","83","","2.4","","23","","13","","","","92.28","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 14:00","2018","08","08","14:00","18.7","","17.3","","92","","2.6","","16","","3","","","","92.22","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 15:00","2018","08","08","15:00","19.6","","18.0","","91","","0.0","","11","","2","","","","92.17","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 16:00","2018","08","08","16:00","20.3","","18.3","","88","","0.0","","34","","1","","","","92.14","","27","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 17:00","2018","08","08","17:00","19.7","","17.7","","89","","0.0","","17","","5","","","","92.12","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 18:00","2018","08","08","18:00","18.7","","17.2","","92","","0.0","","18","","5","","","","92.09","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 19:00","2018","08","08","19:00","17.9","","16.9","","94","","0.0","","","","0","","","","92.10","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 20:00","2018","08","08","20:00","17.3","","16.7","","96","","0.0","","18","","2","","","","92.10","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 21:00","2018","08","08","21:00","16.9","","16.3","","97","","0.0","","","","0","","","","92.07","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 22:00","2018","08","08","22:00","17.1","","16.7","","97","","0.0","","","","0","","","","92.01","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-08 23:00","2018","08","08","23:00","16.7","","16.2","","97","","0.0","","23","","1","","","","91.99","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-09 00:00","2018","08","09","00:00","16.6","","16.2","","97","","0.0","","0","","1","","","","91.91","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-09 01:00","2018","08","09","01:00","16.2","","15.8","","98","","0.0","","23","","1","","","","91.86","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-09 02:00","2018","08","09","02:00","16.1","","15.7","","97","","0.0","","23","","2","","","","91.82","","","","","","NA"
"-71.23","47.56","L'ETAPE","7015791","2018-08-09 03:00","2018","08","09","03:00","16.0","","15.6","","98","","0.0","","23","","2","","","","91.79","","","","","","NA"
