"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 00:00","2021","09","01","00:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 01:00","2021","09","01","01:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 02:00","2021","09","01","02:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 03:00","2021","09","01","03:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 04:00","2021","09","01","04:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 05:00","2021","09","01","05:00","7.2","","7.2","","100","","","","35","","3","","1.6","","93.52","","","","","","Rain,Fog"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 06:00","2021","09","01","06:00","7.4","","7.4","","100","","","","35","","3","","4.8","","93.54","","","","","","Rain,Fog"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 07:00","2021","09","01","07:00","7.6","","7.6","","100","","","","36","","2","","6.4","","93.56","","","","","","Rain,Fog"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 08:00","2021","09","01","08:00","8.0","","8.0","","100","","","","36","","2","","6.4","","93.57","","","","","","Rain,Fog"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 09:00","2021","09","01","09:00","8.3","","6.8","","91","","","","36","","3","","8.1","","93.62","","","","","","Fog"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 10:00","2021","09","01","10:00","9.5","","7.7","","88","","","","2","","4","","9.7","","93.64","","","","","","Fog"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 11:00","2021","09","01","11:00","11.2","","7.2","","76","","","","","","0","","24.1","","93.62","","","","","","NA"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 12:00","2021","09","01","12:00","12.6","","8.6","","76","","","","","","0","","24.1","","93.61","","","","","","NA"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 13:00","2021","09","01","13:00","13.7","","8.8","","72","","","","4","","4","","24.1","","93.63","","","","","","Mostly Cloudy"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 14:00","2021","09","01","14:00","14.2","","9.1","","71","","","","4","","3","","24.1","","93.65","","","","","","NA"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 15:00","2021","09","01","15:00","14.0","","8.3","","68","","","","8","","4","","24.1","","93.67","","","","","","NA"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 16:00","2021","09","01","16:00","13.7","","9.5","","75","","","","3","","4","","24.1","","93.66","","","","","","Mostly Cloudy"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 17:00","2021","09","01","17:00","15.3","","8.9","","65","","","","3","","5","","24.1","","93.66","","","","","","NA"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 18:00","2021","09","01","18:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 19:00","2021","09","01","19:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 20:00","2021","09","01","20:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 21:00","2021","09","01","21:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 22:00","2021","09","01","22:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-01 23:00","2021","09","01","23:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-02 00:00","2021","09","02","00:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-02 01:00","2021","09","02","01:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-02 02:00","2021","09","02","02:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-02 03:00","2021","09","02","03:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-02 04:00","2021","09","02","04:00"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-02 05:00","2021","09","02","05:00","8.3","","8.3","","100","","","","32","","3","","16.1","","94.05","","","","","","NA"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-02 06:00","2021","09","02","06:00","8.5","","8.5","","100","","","","0","","1","","19.3","","94.09","","","","","","NA"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-02 07:00","2021","09","02","07:00","8.8","","7.8","","94","","","","36","","1","","19.3","","94.12","","","","","","Mostly Cloudy"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-02 08:00","2021","09","02","08:00","9.6","","7.9","","89","","","","36","","1","","24.1","","94.12","","","","","","NA"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-02 09:00","2021","09","02","09:00","11.0","","7.2","","77","","","","10","","5","","24.1","","94.10","","","","","","NA"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-02 10:00","2021","09","02","10:00","12.6","","7.8","","73","","","","0","","1","","24.1","","94.05","","","","","","Mainly Clear"
"-119.29","52.12","BLUE RIVER A","1160898","2021-09-02 11:00","2021","09","02","11:00","14.8","","8.6","","66","","","","10","","5","","24.1","","93.98","","","","","","NA"
