"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 00:00","2022","07","01","00:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 01:00","2022","07","01","01:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 02:00","2022","07","01","02:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 03:00","2022","07","01","03:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 04:00","2022","07","01","04:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 05:00","2022","07","01","05:00","8.3","","4.7","","78","","","","32","","10","","24.1","","97.89","","","","","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 06:00","2022","07","01","06:00","9.5","","5.3","","75","","","","31","","13","","24.1","","97.92","","","","","","Clear"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 07:00","2022","07","01","07:00","10.8","","4.4","","65","","","","35","","17","","24.1","","97.97","","","","","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 08:00","2022","07","01","08:00","11.3","","3.2","","57","","","","34","","25","","24.1","","98.00","","","","","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 09:00","2022","07","01","09:00","12.3","","2.5","","51","","","","33","","20","","24.1","","98.01","","","","","","Mainly Clear"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 10:00","2022","07","01","10:00","13.8","","1.6","","43","","","","33","","28","","24.1","","98.02","","","","","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 11:00","2022","07","01","11:00","14.8","","2.2","","42","","","","35","","19","","24.1","","98.03","","","","","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 12:00","2022","07","01","12:00","15.9","","1.9","","39","","","","32","","28","","24.1","","98.04","","","","","","Mainly Clear"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 13:00","2022","07","01","13:00","16.8","","1.9","","36","","","","36","","18","","24.1","","98.06","","","","","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 14:00","2022","07","01","14:00","17.0","","1.4","","35","","","","1","","20","","24.1","","98.07","","","","","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 15:00","2022","07","01","15:00","18.1","","1.5","","33","","","","33","","29","","24.1","","98.07","","","","","","Mainly Clear"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 16:00","2022","07","01","16:00","18.8","","1.7","","31","","","","34","","21","","24.1","","98.08","","","","","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 17:00","2022","07","01","17:00","17.6","","0.4","","31","","","","35","","23","","24.1","","98.08","","","","","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 18:00","2022","07","01","18:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 19:00","2022","07","01","19:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 20:00","2022","07","01","20:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 21:00","2022","07","01","21:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 22:00","2022","07","01","22:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-01 23:00","2022","07","01","23:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-02 00:00","2022","07","02","00:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-02 01:00","2022","07","02","01:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-02 02:00","2022","07","02","02:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-02 03:00","2022","07","02","03:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-02 04:00","2022","07","02","04:00"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-02 05:00","2022","07","02","05:00","10.1","","3.8","","65","","","","29","","13","","24.1","","98.21","","","","","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2022-07-02 06:00","2022","07","02","06:00","11.7","","3.7","","58","","","","28","","9","","24.1","","98.22","","","","","","Mainly Clear"
