"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 00:00","2020","10","01","00:00","-1.6","","-2.7","","92","","","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 01:00","2020","10","01","01:00","-2.2","","-3.3","","93","","","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 02:00","2020","10","01","02:00","-2.5","","-3.6","","93","","","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 03:00","2020","10","01","03:00","-2.6","","-3.6","","93","","","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 04:00","2020","10","01","04:00","-2.4","","-3.4","","93","","","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 05:00","2020","10","01","05:00","-2.0","","-3.0","","93","","","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 06:00","2020","10","01","06:00","-1.6","","-2.6","","93","","","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 07:00","2020","10","01","07:00","-1.4","","-2.4","","93","","","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 08:00","2020","10","01","08:00","0.5","","-0.4","","93","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 09:00","2020","10","01","09:00","1.6","","0.5","","92","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 10:00","2020","10","01","10:00","3.0","","1.4","","89","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 11:00","2020","10","01","11:00","5.0","","2.1","","82","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 12:00","2020","10","01","12:00","6.3","","2.3","","76","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 13:00","2020","10","01","13:00","6.0","","3.1","","81","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 14:00","2020","10","01","14:00","6.1","","3.9","","86","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 15:00","2020","10","01","15:00","6.5","","3.8","","83","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 16:00","2020","10","01","16:00","6.9","","3.9","","81","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 17:00","2020","10","01","17:00","6.8","","4.0","","83","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 18:00","2020","10","01","18:00","6.7","","3.6","","80","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 19:00","2020","10","01","19:00","5.7","","3.5","","86","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 20:00","2020","10","01","20:00","5.3","","3.4","","88","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 21:00","2020","10","01","21:00","5.3","","3.7","","89","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 22:00","2020","10","01","22:00","5.5","","3.8","","89","","0.2","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-01 23:00","2020","10","01","23:00","5.4","","3.8","","89","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 00:00","2020","10","02","00:00","5.3","","3.7","","90","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 01:00","2020","10","02","01:00","2.9","","1.4","","90","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 02:00","2020","10","02","02:00","1.4","","0.2","","92","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 03:00","2020","10","02","03:00","0.5","","-0.6","","92","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 04:00","2020","10","02","04:00","-0.1","","-1.1","","93","","","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 05:00","2020","10","02","05:00","-0.5","","-1.5","","93","","","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 06:00","2020","10","02","06:00","-0.8","","-1.8","","93","","","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 07:00","2020","10","02","07:00","-1.3","","-2.2","","93","","","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 08:00","2020","10","02","08:00","0.0","","-0.9","","93","","","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 09:00","2020","10","02","09:00","5.4","","4.3","","93","","0.2","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 10:00","2020","10","02","10:00","8.2","","4.3","","76","","0.2","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 11:00","2020","10","02","11:00","11.2","","4.5","","63","","0.2","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 12:00","2020","10","02","12:00","12.5","","3.3","","53","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 13:00","2020","10","02","13:00","14.2","","3.2","","47","","0.2","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 14:00","2020","10","02","14:00","14.7","","2.9","","45","","0.2","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 15:00","2020","10","02","15:00","15.1","","3.6","","46","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 16:00","2020","10","02","16:00","14.1","","3.7","","49","","0.2","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 17:00","2020","10","02","17:00","11.7","","4.3","","60","","0.0","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 18:00","2020","10","02","18:00","9.1","","4.4","","72","","0.2","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 19:00","2020","10","02","19:00","6.8","","3.6","","80","","0.2","","","","","M","","","","","","","","","NA"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 20:00","2020","10","02","20:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 21:00","2020","10","02","21:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 22:00","2020","10","02","22:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-02 23:00","2020","10","02","23:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 00:00","2020","10","03","00:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 01:00","2020","10","03","01:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 02:00","2020","10","03","02:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 03:00","2020","10","03","03:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 04:00","2020","10","03","04:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 05:00","2020","10","03","05:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 06:00","2020","10","03","06:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 07:00","2020","10","03","07:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 08:00","2020","10","03","08:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 09:00","2020","10","03","09:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 10:00","2020","10","03","10:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 11:00","2020","10","03","11:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 12:00","2020","10","03","12:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 13:00","2020","10","03","13:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 14:00","2020","10","03","14:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 15:00","2020","10","03","15:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 16:00","2020","10","03","16:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 17:00","2020","10","03","17:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 18:00","2020","10","03","18:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 19:00","2020","10","03","19:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 20:00","2020","10","03","20:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 21:00","2020","10","03","21:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 22:00","2020","10","03","22:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-03 23:00","2020","10","03","23:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 00:00","2020","10","04","00:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 01:00","2020","10","04","01:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 02:00","2020","10","04","02:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 03:00","2020","10","04","03:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 04:00","2020","10","04","04:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 05:00","2020","10","04","05:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 06:00","2020","10","04","06:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 07:00","2020","10","04","07:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 08:00","2020","10","04","08:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 09:00","2020","10","04","09:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 10:00","2020","10","04","10:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 11:00","2020","10","04","11:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 12:00","2020","10","04","12:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 13:00","2020","10","04","13:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 14:00","2020","10","04","14:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 15:00","2020","10","04","15:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 16:00","2020","10","04","16:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 17:00","2020","10","04","17:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 18:00","2020","10","04","18:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 19:00","2020","10","04","19:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 20:00","2020","10","04","20:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 21:00","2020","10","04","21:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 22:00","2020","10","04","22:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-04 23:00","2020","10","04","23:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 00:00","2020","10","05","00:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 01:00","2020","10","05","01:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 02:00","2020","10","05","02:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 03:00","2020","10","05","03:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 04:00","2020","10","05","04:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 05:00","2020","10","05","05:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 06:00","2020","10","05","06:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 07:00","2020","10","05","07:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 08:00","2020","10","05","08:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 09:00","2020","10","05","09:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 10:00","2020","10","05","10:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 11:00","2020","10","05","11:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 12:00","2020","10","05","12:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 13:00","2020","10","05","13:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 14:00","2020","10","05","14:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 15:00","2020","10","05","15:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 16:00","2020","10","05","16:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 17:00","2020","10","05","17:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 18:00","2020","10","05","18:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 19:00","2020","10","05","19:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 20:00","2020","10","05","20:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 21:00","2020","10","05","21:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 22:00","2020","10","05","22:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-05 23:00","2020","10","05","23:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-06 00:00","2020","10","06","00:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-06 01:00","2020","10","06","01:00"
"-113.87","58.71","GARDEN RIVER","307KPFP","2020-10-06 02:00","2020","10","06","02:00"
