"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-95.53","49.85","RENNIE","5032360","2019-01-01","2019","01","01","†","-14.5","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-02","2019","01","02","†","-1.0","","-35.5","","-18.3","","36.3","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-03","2019","01","03","†","4.0","","-16.0","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-04","2019","01","04","†","","M","-10.0","","","M","","M","","M","","","","","","","21","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-05","2019","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-06","2019","01","06","†","3.0","","","M","","M","","M","","M","0.0","","5.0","","5.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-07","2019","01","07","†","3.0","","-13.5","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-08","2019","01","08","†","-11.0","","-14.0","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-09","2019","01","09","†","","M","-20.0","","","M","","M","","M","","","","","","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-10","2019","01","10","†","-10.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-11","2019","01","11","†","","M","-17.0","","","M","","M","","M","","","","","","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-12","2019","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-13","2019","01","13","†","-3.5","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-14","2019","01","14","†","-5.0","","-13.0","","-9.0","","27.0","","0.0","","0.0","T","0.0","","0.0","T","24","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-15","2019","01","15","†","-5.0","","-13.0","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-16","2019","01","16","†","-16.0","","-31.0","","-23.5","","41.5","","0.0","","0.0","","0.0","T","0.0","T","24","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-17","2019","01","17","†","-15.5","","-30.0","","-22.8","","40.8","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-18","2019","01","18","†","","M","-35.0","","","M","","M","","M","","","","","","","24","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-19","2019","01","19","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-20","2019","01","20","†","-19.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-21","2019","01","21","†","-11.0","","-40.0","","-25.5","","43.5","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-22","2019","01","22","†","-9.5","","-21.0","","-15.3","","33.3","","0.0","","0.0","","1.0","","1.0","","24","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-23","2019","01","23","†","-7.5","","-22.5","","-15.0","","33.0","","0.0","","0.0","","5.0","","5.0","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-24","2019","01","24","†","-24.0","","-30.0","","-27.0","","45.0","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-25","2019","01","25","†","","M","-42.0","","","M","","M","","M","","","","","","","30","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-26","2019","01","26","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-27","2019","01","27","†","-21.0","","","M","","M","","M","","M","0.0","","1.0","","1.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2019-01-28","2019","01","28","†","-18.0","","-41.0","","-29.5","","47.5","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
