"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-01 22:00","2021","01","01","22:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-01 23:00","2021","01","01","23:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 00:00","2021","01","02","00:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 01:00","2021","01","02","01:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 02:00","2021","01","02","02:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 03:00","2021","01","02","03:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 04:00","2021","01","02","04:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 05:00","2021","01","02","05:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 06:00","2021","01","02","06:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 07:00","2021","01","02","07:00","0.6","","-0.1","","95","","","","33","","20","","24.1","","99.99","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 08:00","2021","01","02","08:00","0.6","","-1.1","","88","","","","30","","15","","24.1","","100.16","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 09:00","2021","01","02","09:00","0.5","","-1.4","","87","","","","29","","12","","24.1","","100.39","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 10:00","2021","01","02","10:00","1.1","","-1.5","","83","","","","28","","14","","24.1","","100.50","","","","","","Mostly Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 11:00","2021","01","02","11:00","1.1","","-1.8","","81","","","","31","","15","","24.1","","100.54","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 12:00","2021","01","02","12:00","1.4","","-1.4","","82","","","","31","","14","","24.1","","100.53","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 13:00","2021","01","02","13:00","1.4","","-1.6","","81","","","","28","","16","","24.1","","100.57","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 14:00","2021","01","02","14:00","1.8","","-1.0","","81","","","","31","","8","","24.1","","100.59","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 15:00","2021","01","02","15:00","1.7","","-1.6","","79","","","","28","","5","","24.1","","100.71","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 16:00","2021","01","02","16:00","1.5","","-1.3","","82","","","","29","","4","","24.1","","100.76","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 17:00","2021","01","02","17:00","1.4","","-1.2","","82","","","","24","","10","","24.1","","100.81","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 18:00","2021","01","02","18:00","0.9","","-1.0","","87","","","","20","","10","","12.9","","100.85","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 19:00","2021","01","02","19:00","0.8","","-1.0","","88","","","","21","","11","","12.9","","100.90","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 20:00","2021","01","02","20:00","0.6","","-1.5","","86","","","","18","","12","","12.9","","100.88","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 21:00","2021","01","02","21:00","0.4","","-2.0","","83","","","","36","","3","","12.9","","100.85","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 22:00","2021","01","02","22:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-02 23:00","2021","01","02","23:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 00:00","2021","01","03","00:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 01:00","2021","01","03","01:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 02:00","2021","01","03","02:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 03:00","2021","01","03","03:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 04:00","2021","01","03","04:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 05:00","2021","01","03","05:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 06:00","2021","01","03","06:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 07:00","2021","01","03","07:00","0.2","","-1.5","","88","","","","6","","10","","24.1","","100.36","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 08:00","2021","01","03","08:00","0.2","","-1.6","","88","","","","7","","10","","24.1","","100.26","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 09:00","2021","01","03","09:00","-0.2","","-1.0","","95","","","","6","","8","","1.6","","100.23","","","","-3","","Snow"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 10:00","2021","01","03","10:00","-0.1","","-0.6","","96","","","","6","","8","","1.6","","100.21","","","","-3","","Snow"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 11:00","2021","01","03","11:00","0.2","","-0.4","","96","","","","8","","9","","3.2","","100.14","","","","","","Snow"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 12:00","2021","01","03","12:00","0.4","","-0.2","","96","","","","12","","5","","4.0","","100.07","","","","","","Drizzle,Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 13:00","2021","01","03","13:00","0.9","","0.1","","94","","","","24","","5","","6.4","","100.01","","","","","","Drizzle,Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 14:00","2021","01","03","14:00","1.9","","0.8","","93","","","","24","","8","","16.1","","100.00","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 15:00","2021","01","03","15:00","2.4","","0.9","","90","","","","24","","14","","12.9","","100.06","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 16:00","2021","01","03","16:00","1.7","","0.1","","89","","","","27","","13","","12.9","","100.12","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 17:00","2021","01","03","17:00","1.5","","0.0","","90","","","","26","","12","","12.9","","100.19","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 18:00","2021","01","03","18:00","1.6","","0.1","","90","","","","27","","8","","12.9","","100.21","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 19:00","2021","01","03","19:00","1.9","","0.4","","90","","","","32","","11","","12.9","","100.27","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 20:00","2021","01","03","20:00","1.8","","0.2","","89","","","","31","","5","","12.9","","100.33","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 21:00","2021","01","03","21:00","1.6","","0.0","","90","","","","27","","5","","16.1","","100.36","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 22:00","2021","01","03","22:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-03 23:00","2021","01","03","23:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 00:00","2021","01","04","00:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 01:00","2021","01","04","01:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 02:00","2021","01","04","02:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 03:00","2021","01","04","03:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 04:00","2021","01","04","04:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 05:00","2021","01","04","05:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 06:00","2021","01","04","06:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 07:00","2021","01","04","07:00","0.6","","-0.2","","94","","","","18","","4","","24.1","","100.54","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 08:00","2021","01","04","08:00","0.7","","-0.3","","93","","","","36","","3","","16.1","","100.59","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 09:00","2021","01","04","09:00","1.2","","-0.6","","87","","","","32","","8","","12.9","","100.62","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 10:00","2021","01","04","10:00","1.4","","-0.9","","85","","","","31","","7","","19.3","","100.64","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 11:00","2021","01","04","11:00","1.3","","-1.0","","85","","","","35","","7","","24.1","","100.61","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 12:00","2021","01","04","12:00","1.4","","-0.9","","84","","","","2","","7","","24.1","","100.49","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 13:00","2021","01","04","13:00","1.5","","-1.0","","83","","","","30","","4","","24.1","","100.41","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 14:00","2021","01","04","14:00","1.7","","-1.0","","83","","","","36","","3","","24.1","","100.37","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 15:00","2021","01","04","15:00","1.9","","-0.7","","83","","","","33","","4","","24.1","","100.37","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 16:00","2021","01","04","16:00","1.8","","-0.9","","82","","","","36","","3","","24.1","","100.40","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 17:00","2021","01","04","17:00","1.3","","-0.4","","89","","","","8","","7","","9.7","","100.41","","","","","","Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 18:00","2021","01","04","18:00","1.0","","-0.4","","90","","","","9","","8","","6.4","","100.40","","","","","","Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 19:00","2021","01","04","19:00","0.9","","-0.5","","90","","","","15","","8","","4.8","","100.40","","","","","","Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 20:00","2021","01","04","20:00","0.8","","-0.6","","91","","","","20","","3","","4.8","","100.36","","","","","","Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 21:00","2021","01","04","21:00","0.8","","-0.5","","91","","","","36","","3","","6.4","","100.31","","","","","","Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 22:00","2021","01","04","22:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-04 23:00","2021","01","04","23:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 00:00","2021","01","05","00:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 01:00","2021","01","05","01:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 02:00","2021","01","05","02:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 03:00","2021","01","05","03:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 04:00","2021","01","05","04:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 05:00","2021","01","05","05:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 06:00","2021","01","05","06:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 07:00","2021","01","05","07:00","0.3","","-0.6","","94","","","","4","","4","","24.1","","100.24","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 08:00","2021","01","05","08:00","0.3","","-0.7","","93","","","","36","","3","","16.1","","100.26","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 09:00","2021","01","05","09:00","0.5","","-0.2","","95","","","","7","","5","","9.7","","100.31","","","","","","Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 10:00","2021","01","05","10:00","1.4","","-0.1","","90","","","","6","","6","","8.1","","100.33","","","","","","Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 11:00","2021","01","05","11:00","2.2","","0.0","","85","","","","6","","5","","8.1","","100.32","","","","","","Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 12:00","2021","01","05","12:00","2.6","","-0.1","","82","","","","9","","4","","9.7","","100.26","","","","","","Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 13:00","2021","01","05","13:00","3.0","","-0.9","","76","","","","3","","7","","12.9","","100.23","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 14:00","2021","01","05","14:00","2.8","","-1.1","","76","","","","1","","11","","12.9","","100.27","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 15:00","2021","01","05","15:00","2.5","","-0.3","","81","","","","5","","10","","12.9","","100.35","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 16:00","2021","01","05","16:00","1.8","","-0.1","","87","","","","5","","16","","12.9","","100.44","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 17:00","2021","01","05","17:00","1.3","","-0.5","","88","","","","6","","13","","12.9","","100.52","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 18:00","2021","01","05","18:00","1.1","","-0.4","","90","","","","8","","8","","12.9","","100.59","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 19:00","2021","01","05","19:00","0.8","","-0.3","","93","","","","8","","7","","9.7","","100.65","","","","","","Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 20:00","2021","01","05","20:00","0.8","","-0.2","","93","","","","36","","1","","9.7","","100.68","","","","","","Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 21:00","2021","01","05","21:00","0.8","","-0.5","","91","","","","34","","3","","9.7","","100.72","","","","","","Fog"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 22:00","2021","01","05","22:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-05 23:00","2021","01","05","23:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 00:00","2021","01","06","00:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 01:00","2021","01","06","01:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 02:00","2021","01","06","02:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 03:00","2021","01","06","03:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 04:00","2021","01","06","04:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 05:00","2021","01","06","05:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 06:00","2021","01","06","06:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 07:00","2021","01","06","07:00","1.1","","-3.1","","74","","","","33","","13","","24.1","","101.03","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 08:00","2021","01","06","08:00","0.4","","-3.6","","75","","","","33","","21","","24.1","","101.09","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 09:00","2021","01","06","09:00","0.5","","-3.2","","76","","","","34","","15","","24.1","","101.17","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 10:00","2021","01","06","10:00","0.1","","-1.7","","88","","","","33","","15","","8.1","","101.20","","","","","","Snow"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 11:00","2021","01","06","11:00","1.8","","-4.2","","64","","","","34","","16","","24.1","","101.16","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 12:00","2021","01","06","12:00","1.3","","-3.5","","70","","","","32","","22","","24.1","","101.10","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 13:00","2021","01","06","13:00","1.2","","-3.7","","70","","","","33","","18","","24.1","","101.07","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 14:00","2021","01","06","14:00","1.4","","-3.3","","71","","","","33","","16","","24.1","","101.09","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 15:00","2021","01","06","15:00","1.5","","-2.8","","73","","","","36","","20","","24.1","","101.15","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 16:00","2021","01","06","16:00","1.5","","-3.1","","72","","","","35","","19","","24.1","","101.20","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 17:00","2021","01","06","17:00","1.7","","-3.0","","71","","","","36","","26","","24.1","","101.22","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 18:00","2021","01","06","18:00","1.7","","-3.3","","69","","","","35","","19","","24.1","","101.27","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 19:00","2021","01","06","19:00","1.7","","-3.0","","71","","","","35","","16","","24.1","","101.31","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 20:00","2021","01","06","20:00","1.6","","-3.3","","70","","","","36","","10","","24.1","","101.36","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 21:00","2021","01","06","21:00","1.7","","-3.4","","69","","","","1","","14","","24.1","","101.34","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 22:00","2021","01","06","22:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-06 23:00","2021","01","06","23:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-07 00:00","2021","01","07","00:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-07 01:00","2021","01","07","01:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-07 02:00","2021","01","07","02:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-07 03:00","2021","01","07","03:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-07 04:00","2021","01","07","04:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-07 05:00","2021","01","07","05:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-07 06:00","2021","01","07","06:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-07 07:00","2021","01","07","07:00","-0.5","","-4.1","","76","","","","33","","17","","24.1","","101.47","","","","-5","","Snow"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-07 08:00","2021","01","07","08:00","-0.5","","-4.2","","76","","","","36","","11","","24.1","","101.50","","","","-4","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-07 09:00","2021","01","07","09:00","-0.7","","-4.5","","75","","","","34","","9","","24.1","","101.54","","","","-4","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-07 10:00","2021","01","07","10:00","-0.8","","-4.9","","74","","","","1","","13","","24.1","","101.55","","","","-5","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-01-07 11:00","2021","01","07","11:00","-0.9","","-5.3","","72","","","","33","","11","","24.1","","101.51","","","","-5","","NA"
