"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 00:00","2021","04","01","00:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 01:00","2021","04","01","01:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 02:00","2021","04","01","02:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 03:00","2021","04","01","03:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 04:00","2021","04","01","04:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 05:00","2021","04","01","05:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 06:00","2021","04","01","06:00","-0.6","","-8.6","","55","","","","33","","25","","24.1","","100.71","","","","-7","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 07:00","2021","04","01","07:00","-0.5","","-8.7","","54","","","","31","","22","","24.1","","100.76","","","","-6","","Mainly Clear"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 08:00","2021","04","01","08:00","0.4","","-9.2","","49","","","","30","","28","","24.1","","100.77","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 09:00","2021","04","01","09:00","1.2","","-9.6","","45","","","","30","","23","","24.1","","100.82","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 10:00","2021","04","01","10:00","1.4","","-8.1","","50","","","","31","","21","","24.1","","100.83","","","","","","Mostly Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 11:00","2021","04","01","11:00","1.5","","-5.0","","62","","","","28","","20","","12.9","","100.84","","","","","","Snow Showers"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 12:00","2021","04","01","12:00","-0.6","","-2.1","","89","","","","33","","14","","3.2","","100.87","","","","-5","","Snow"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 13:00","2021","04","01","13:00","1.4","","-4.4","","65","","","","32","","32","","24.1","","100.89","","","","","","Mostly Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 14:00","2021","04","01","14:00","2.8","","-5.2","","56","","","","32","","30","","24.1","","100.90","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 15:00","2021","04","01","15:00","2.6","","-8.1","","45","","","","34","","30","","24.1","","100.92","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 16:00","2021","04","01","16:00","0.3","","-7.8","","55","","","","34","","33","","24.1","","100.98","","","","","","Mostly Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 17:00","2021","04","01","17:00","-1.5","","-9.5","","55","","","","34","","33","","24.1","","101.12","","","","-9","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 18:00","2021","04","01","18:00","-1.4","","-10.4","","50","","","","33","","31","","24.1","","101.19","","","","-8","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 19:00","2021","04","01","19:00","-1.0","","-10.6","","48","","","","33","","28","","24.1","","101.21","","","","-8","","Mostly Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 20:00","2021","04","01","20:00","-0.4","","-11.8","","42","","","","33","","34","","24.1","","101.27","","","","-7","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 21:00","2021","04","01","21:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 22:00","2021","04","01","22:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-01 23:00","2021","04","01","23:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 00:00","2021","04","02","00:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 01:00","2021","04","02","01:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 02:00","2021","04","02","02:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 03:00","2021","04","02","03:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 04:00","2021","04","02","04:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 05:00","2021","04","02","05:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 06:00","2021","04","02","06:00","-2.7","","-14.5","","40","","","","34","","23","","24.1","","101.63","","","","-9","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 07:00","2021","04","02","07:00","-1.9","","-14.5","","38","","","","36","","26","","24.1","","101.70","","","","-8","","Clear"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 08:00","2021","04","02","08:00","-1.0","","-13.2","","39","","","","35","","22","","24.1","","101.76","","","","-7","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 09:00","2021","04","02","09:00","-0.5","","-13.7","","36","","","","34","","26","","24.1","","101.79","","","","-7","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 10:00","2021","04","02","10:00","1.0","","-12.8","","35","","","","34","","22","","24.1","","101.81","","","","","","Clear"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 11:00","2021","04","02","11:00","1.4","","-13.2","","33","","","","34","","22","","24.1","","101.83","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 12:00","2021","04","02","12:00","2.0","","-13.9","","30","","","","32","","27","","24.1","","101.78","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 13:00","2021","04","02","13:00","2.7","","-13.5","","30","","","","31","","24","","24.1","","101.74","","","","","","Clear"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 14:00","2021","04","02","14:00","3.3","","-13.2","","29","","","","31","","24","","24.1","","101.67","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 15:00","2021","04","02","15:00","3.7","","-13.5","","28","","","","34","","21","","24.1","","101.61","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 16:00","2021","04","02","16:00","4.0","","-12.2","","30","","","","30","","13","","24.1","","101.60","","","","","","Clear"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 17:00","2021","04","02","17:00","3.6","","-14.1","","26","","","","31","","8","","24.1","","101.57","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 18:00","2021","04","02","18:00","2.9","","-12.2","","32","","","","34","","10","","24.1","","101.57","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 19:00","2021","04","02","19:00","0.9","","-10.0","","44","","","","34","","11","","24.1","","101.59","","","","","","Clear"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 20:00","2021","04","02","20:00","1.3","","-11.8","","37","","","","35","","17","","24.1","","101.61","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 21:00","2021","04","02","21:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 22:00","2021","04","02","22:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-02 23:00","2021","04","02","23:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-03 00:00","2021","04","03","00:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-03 01:00","2021","04","03","01:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-03 02:00","2021","04","03","02:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-03 03:00","2021","04","03","03:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-03 04:00","2021","04","03","04:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-03 05:00","2021","04","03","05:00"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-03 06:00","2021","04","03","06:00","-4.9","","-9.6","","70","","","","19","","10","","24.1","","101.68","","","","-9","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-03 07:00","2021","04","03","07:00","-1.7","","-7.3","","66","","","","18","","10","","24.1","","101.68","","","","-5","","Mainly Clear"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-03 08:00","2021","04","03","08:00","2.9","","-5.2","","55","","","","20","","20","","24.1","","101.63","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-03 09:00","2021","04","03","09:00","5.4","","-2.4","","57","","","","20","","23","","24.1","","101.56","","","","","","NA"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-03 10:00","2021","04","03","10:00","5.5","","-3.0","","54","","","","20","","23","","24.1","","101.52","","","","","","Cloudy"
"-79.17","43.19","ST. CATHARINES / NIAGARA DISTRICT A","6137286","2021-04-03 11:00","2021","04","03","11:00","7.1","","-3.9","","46","","","","19","","23","","24.1","","101.44","","","","","","NA"
