"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 00:00","2018","06","01","00:00"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 01:00","2018","06","01","01:00"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 02:00","2018","06","01","02:00"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 03:00","2018","06","01","03:00"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 04:00","2018","06","01","04:00"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 05:00","2018","06","01","05:00"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 06:00","2018","06","01","06:00"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 07:00","2018","06","01","07:00","-17.3","","-19.8","","81","","","","","","","","24.1","","99.64","","","","","","Mainly Clear"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 08:00","2018","06","01","08:00","-1.4","","-5.3","","75","","","","","","","","24.1","","99.70","","","","","","NA"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 09:00","2018","06","01","09:00","-18.2","","-21.1","","79","","","","","","","","24.1","","99.76","","","","","","NA"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 10:00","2018","06","01","10:00","-17.1","","-19.9","","79","","","","","","","","24.1","","99.81","","","","","","Mostly Cloudy"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 11:00","2018","06","01","11:00","-15.8","","-19.4","","74","","","","","","","","24.1","","99.88","","","","","","NA"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 12:00","2018","06","01","12:00","-16.1","","-19.0","","78","","","","","","","","24.1","","99.93","","","","","","NA"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 13:00","2018","06","01","13:00","-16.9","","-20.3","","75","","","","","","","","24.1","","99.98","","","","","","Cloudy"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 14:00","2018","06","01","14:00","-17.3","","-20.5","","77","","","","","","","","24.1","","100.03","","","","","","NA"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 15:00","2018","06","01","15:00","-17.4","","-20.1","","80","","","","","","","","24.1","","100.07","","","","","","NA"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 16:00","2018","06","01","16:00","-18.2","","-20.9","","79","","","","","","","","24.1","","100.15","","","","","","Cloudy"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 17:00","2018","06","01","17:00"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 18:00","2018","06","01","18:00"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 19:00","2018","06","01","19:00"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 20:00","2018","06","01","20:00"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 21:00","2018","06","01","21:00"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 22:00","2018","06","01","22:00"
"-70.00","60.03","KANGIRSUK A","7113383","2018-06-01 23:00","2018","06","01","23:00"
