"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 00:00","2018","06","01","00:00"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 01:00","2018","06","01","01:00"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 02:00","2018","06","01","02:00"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 03:00","2018","06","01","03:00"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 04:00","2018","06","01","04:00","-1.5","","-3.7","","85","","0.0","","6","","3","","","","99.08","","","","-3","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 05:00","2018","06","01","05:00","-1.8","","-3.3","","89","","0.0","","7","","9","","","","99.14","","","","-5","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 06:00","2018","06","01","06:00","-0.9","","-3.0","","86","","0.0","","26","","2","","","","99.18","","","","-2","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 07:00","2018","06","01","07:00","-0.2","","-3.0","","81","","0.0","","2","","2","","","","99.25","","","","-1","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 08:00","2018","06","01","08:00","-0.2","","-2.9","","82","","0.0","","33","","3","","","","99.30","","","","-1","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 09:00","2018","06","01","09:00","-0.6","","-2.8","","85","","0.0","","29","","4","","","","99.37","","","","-2","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 10:00","2018","06","01","10:00","-0.2","","-2.8","","83","","0.0","","30","","5","","","","99.42","","","","-2","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 11:00","2018","06","01","11:00","0.2","","-2.7","","81","","0.0","","27","","5","","","","99.49","","","","","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 12:00","2018","06","01","12:00","0.3","","-2.7","","81","","0.0","","26","","8","","","","99.58","","","","","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 13:00","2018","06","01","13:00","-0.3","","-1.6","","91","","0.0","","28","","18","","","","99.66","","","","-5","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 14:00","2018","06","01","14:00","-0.4","","-1.9","","90","","0.3","","29","","13","","","","99.76","","","","-5","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 15:00","2018","06","01","15:00","-0.5","","-1.6","","92","","0.2","","27","","22","","","","99.82","","","","-6","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 16:00","2018","06","01","16:00","-0.8","","-1.6","","95","","0.0","","29","","32","","","","99.89","","","","-8","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 17:00","2018","06","01","17:00","-1.0","","-2.1","","93","","0.2","","30","","28","","","","100.00","","","","-8","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 18:00","2018","06","01","18:00","-1.0","","-1.9","","94","","0.0","","30","","25","","","","100.08","","","","-7","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 19:00","2018","06","01","19:00","-1.1","","-2.2","","93","","0.0","","30","","21","","","","100.15","","","","-7","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 20:00","2018","06","01","20:00","-1.3","","-2.4","","93","","0.0","","29","","22","","","","100.22","","","","-7","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 21:00","2018","06","01","21:00","-1.0","","-2.0","","93","","0.0","","29","","20","","","","100.28","","","","-7","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 22:00","2018","06","01","22:00","-1.0","","-1.7","","95","","0.0","","27","","16","","","","100.33","","","","-6","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-01 23:00","2018","06","01","23:00","-0.8","","-1.5","","95","","0.2","","28","","30","","","","100.37","","","","-8","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-02 00:00","2018","06","02","00:00","-1.0","","-1.7","","95","","0.0","","28","","30","","","","100.43","","","","-8","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-02 01:00","2018","06","02","01:00","-1.2","","-1.8","","96","","0.0","","29","","34","","","","100.49","","","","-8","","NA"
"-68.52","70.48","CLYDE RIVER CLIMATE","2400802","2018-06-02 02:00","2018","06","02","02:00","-1.4","","-2.0","","96","","0.2","","28","","36","","","","100.58","","","","-9","","NA"
