"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 00:00","2018","02","01","00:00"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 01:00","2018","02","01","01:00"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 02:00","2018","02","01","02:00"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 03:00","2018","02","01","03:00"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 04:00","2018","02","01","04:00"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 05:00","2018","02","01","05:00"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 06:00","2018","02","01","06:00","-5.7","","-6.3","","95","","","","36","","1","","3.2","","93.82","","","","-6","","Snow"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 07:00","2018","02","01","07:00","-5.3","","-5.9","","96","","","","36","","1","","2.4","","93.81","","","","-6","","Snow"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 08:00","2018","02","01","08:00","-5.7","","-6.3","","95","","","","0","","1","","4.8","","93.85","","","","-6","","Snow"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 09:00","2018","02","01","09:00","-5.1","","-5.7","","96","","","","36","","1","","8.1","","93.89","","","","-6","","Snow"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 10:00","2018","02","01","10:00","-4.6","","-5.1","","96","","","","36","","2","","24.1","","93.93","","","","-5","","Snow Showers"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 11:00","2018","02","01","11:00","-3.7","","-4.2","","97","","","","36","","1","","16.1","","93.93","","","","-4","","Snow Showers"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 12:00","2018","02","01","12:00","-3.1","","-3.6","","96","","","","36","","1","","24.1","","93.94","","","","-4","","NA"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 13:00","2018","02","01","13:00","-2.3","","-4.0","","88","","","","","","0","","24.1","","93.91","","","","","","Snow Showers"
"-119.29","52.12","BLUE RIVER A","1160898","2018-02-01 14:00","2018","02","01","14:00","-1.8","","-3.5","","88","","","","36","","1","","24.1","","93.87","","","","-2","","Snow Showers"
