"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-133.37","62.21","FARO A","2100519","2018-06-01 00:00","2018","06","01","00:00"
"-133.37","62.21","FARO A","2100519","2018-06-01 01:00","2018","06","01","01:00"
"-133.37","62.21","FARO A","2100519","2018-06-01 02:00","2018","06","01","02:00"
"-133.37","62.21","FARO A","2100519","2018-06-01 03:00","2018","06","01","03:00"
"-133.37","62.21","FARO A","2100519","2018-06-01 04:00","2018","06","01","04:00"
"-133.37","62.21","FARO A","2100519","2018-06-01 05:00","2018","06","01","05:00","3.0","","2.1","","94","","","","21","","3","","48.3","","92.58","","","","","","NA"
"-133.37","62.21","FARO A","2100519","2018-06-01 06:00","2018","06","01","06:00","3.7","","2.7","","93","","","","36","","2","","48.3","","92.57","","","","","","NA"
"-133.37","62.21","FARO A","2100519","2018-06-01 07:00","2018","06","01","07:00","5.0","","2.4","","83","","","","17","","5","","48.3","","92.59","","","","","","Mostly Cloudy"
"-133.37","62.21","FARO A","2100519","2018-06-01 08:00","2018","06","01","08:00","6.9","","2.6","","74","","","","36","","1","","48.3","","92.59","","","","","","NA"
"-133.37","62.21","FARO A","2100519","2018-06-01 09:00","2018","06","01","09:00","9.7","","3.2","","64","","","","2","","3","","48.3","","92.56","","","","","","NA"
"-133.37","62.21","FARO A","2100519","2018-06-01 10:00","2018","06","01","10:00","13.5","","3.1","","49","","","","5","","5","","48.3","","92.49","","","","","","Mostly Cloudy"
"-133.37","62.21","FARO A","2100519","2018-06-01 11:00","2018","06","01","11:00","14.6","","3.1","","46","","","","11","","10","","48.3","","92.45","","","","","","NA"
"-133.37","62.21","FARO A","2100519","2018-06-01 12:00","2018","06","01","12:00","13.8","","2.3","","45","","","","15","","14","","48.3","","92.46","","","","","","NA"
"-133.37","62.21","FARO A","2100519","2018-06-01 13:00","2018","06","01","13:00","15.1","","1.2","","39","","","","11","","16","","48.3","","92.46","","","","","","Mostly Cloudy"
"-133.37","62.21","FARO A","2100519","2018-06-01 14:00","2018","06","01","14:00","13.1","","2.3","","48","","","","13","","22","","48.3","","92.53","","","","","","NA"
"-133.37","62.21","FARO A","2100519","2018-06-01 15:00","2018","06","01","15:00","14.1","","4.0","","50","","","","23","","7","","48.3","","92.54","","","","","","Rain Showers"
"-133.37","62.21","FARO A","2100519","2018-06-01 16:00","2018","06","01","16:00","13.6","","4.7","","55","","","","24","","7","","48.3","","92.56","","","","","","Mostly Cloudy"
"-133.37","62.21","FARO A","2100519","2018-06-01 17:00","2018","06","01","17:00","14.0","","2.9","","47","","","","3","","6","","48.3","","92.54","","","","","","NA"
"-133.37","62.21","FARO A","2100519","2018-06-01 18:00","2018","06","01","18:00"
"-133.37","62.21","FARO A","2100519","2018-06-01 19:00","2018","06","01","19:00"
"-133.37","62.21","FARO A","2100519","2018-06-01 20:00","2018","06","01","20:00"
"-133.37","62.21","FARO A","2100519","2018-06-01 21:00","2018","06","01","21:00"
"-133.37","62.21","FARO A","2100519","2018-06-01 22:00","2018","06","01","22:00"
"-133.37","62.21","FARO A","2100519","2018-06-01 23:00","2018","06","01","23:00"
"-133.37","62.21","FARO A","2100519","2018-06-02 00:00","2018","06","02","00:00"
"-133.37","62.21","FARO A","2100519","2018-06-02 01:00","2018","06","02","01:00"
"-133.37","62.21","FARO A","2100519","2018-06-02 02:00","2018","06","02","02:00"
"-133.37","62.21","FARO A","2100519","2018-06-02 03:00","2018","06","02","03:00"
"-133.37","62.21","FARO A","2100519","2018-06-02 04:00","2018","06","02","04:00"
"-133.37","62.21","FARO A","2100519","2018-06-02 05:00","2018","06","02","05:00","2.6","","1.9","","95","","","","36","","2","","48.3","","93.07","","","","","","NA"
"-133.37","62.21","FARO A","2100519","2018-06-02 06:00","2018","06","02","06:00","3.6","","0.9","","82","","","","36","","2","","48.3","","93.10","","","","","","NA"
"-133.37","62.21","FARO A","2100519","2018-06-02 07:00","2018","06","02","07:00","5.5","","1.1","","73","","","","36","","1","","48.3","","93.13","","","","","","Mostly Cloudy"
