"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 00:00","2018","07","01","00:00","12.2","","11.6","","96","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 01:00","2018","07","01","01:00","12.4","","11.9","","96","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 02:00","2018","07","01","02:00","11.9","","11.3","","96","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 03:00","2018","07","01","03:00","11.4","","10.9","","97","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 04:00","2018","07","01","04:00","10.5","","10.0","","97","","0.4","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 05:00","2018","07","01","05:00","11.5","","11.1","","97","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 06:00","2018","07","01","06:00","12.1","","11.6","","97","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 07:00","2018","07","01","07:00","12.6","","11.9","","96","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 08:00","2018","07","01","08:00","13.5","","12.4","","93","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 09:00","2018","07","01","09:00","14.4","","12.9","","91","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 10:00","2018","07","01","10:00","15.4","","13.3","","88","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 11:00","2018","07","01","11:00","17.0","","13.9","","82","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 12:00","2018","07","01","12:00","17.6","","13.6","","77","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 13:00","2018","07","01","13:00","14.9","","13.1","","89","","5.2","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 14:00","2018","07","01","14:00","16.0","","12.7","","81","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 15:00","2018","07","01","15:00","17.3","","12.9","","76","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 16:00","2018","07","01","16:00","18.9","","13.1","","69","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 17:00","2018","07","01","17:00","16.9","","12.6","","76","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 18:00","2018","07","01","18:00","13.3","","11.6","","90","","3.4","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 19:00","2018","07","01","19:00","14.2","","12.5","","90","","1.9","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 20:00","2018","07","01","20:00","14.7","","13.5","","93","","2.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 21:00","2018","07","01","21:00","13.6","","12.6","","94","","1.2","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 22:00","2018","07","01","22:00","13.3","","12.5","","95","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-01 23:00","2018","07","01","23:00","13.9","","12.7","","92","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 00:00","2018","07","02","00:00","13.9","","12.6","","92","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 01:00","2018","07","02","01:00","13.7","","12.4","","92","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 02:00","2018","07","02","02:00","13.4","","12.0","","92","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 03:00","2018","07","02","03:00","12.6","","11.1","","91","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 04:00","2018","07","02","04:00","12.1","","10.8","","92","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 05:00","2018","07","02","05:00","12.4","","10.5","","89","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 06:00","2018","07","02","06:00","12.7","","11.0","","90","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 07:00","2018","07","02","07:00","13.9","","11.7","","87","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 08:00","2018","07","02","08:00","14.2","","11.6","","84","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 09:00","2018","07","02","09:00","15.1","","11.8","","81","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 10:00","2018","07","02","10:00","15.2","","11.5","","78","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 11:00","2018","07","02","11:00","16.0","","11.9","","77","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 12:00","2018","07","02","12:00","17.4","","11.6","","69","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 13:00","2018","07","02","13:00","16.3","","11.2","","72","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 14:00","2018","07","02","14:00","15.8","","11.4","","75","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 15:00","2018","07","02","15:00","17.3","","11.9","","70","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 16:00","2018","07","02","16:00","16.4","","11.9","","74","","0.0","","","M","","M","","","","M","","","","","NA"
"-116.48","58.45","ROCKY LANE AGCM","3075550","2018-07-02 17:00","2018","07","02","17:00","16.2","","11.7","","75","","0.0","","","M","","M","","","","M","","","","","NA"
