"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-01","2019","01","01","","","","","","","","","","","","","","","","","M","","","","M","35",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-02","2019","01","02","","","","","","","","","","","","","","","","","M","","","","M","39",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-03","2019","01","03","","","","","","","","","","","","","","","","","M","","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-04","2019","01","04","","","","","","","","","","","","","","","","","M","","","","M","34",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-05","2019","01","05","","","","","","","","","","","","","","","","","M","","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-06","2019","01","06","","","","","","","","","","","","","","","","","M","","","","M","44",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-07","2019","01","07","","","","","","","","","","","","","","","","","M","","","","M","55",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-08","2019","01","08","","","","","","","","","","","","","","","","","M","","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-09","2019","01","09","","","","","","","","","","","","","","","","","M","","","","M","62",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-10","2019","01","10","","","","","","","","","","","","","","","","","M","","","","M","59",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-11","2019","01","11","","","","","","","","","","","","","","","","","M","","","","M","33",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-12","2019","01","12","","","","","","","","","","","","","","","","","M","","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-13","2019","01","13","","","","","","","","","","","","","","","","","M","","","","M","40",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-14","2019","01","14","","","","","","","","","","","","","","","","","M","","","","M","40",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-15","2019","01","15","","","","","","","","","","","","","","","","","M","","","","M","32",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-16","2019","01","16","","","","","","","","","","","","","","","","","M","","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2019-01-17","2019","01","17","","","","","","","","","","","","","","","","","M","","","","M","67",""
