"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 00:00","2021","07","01","00:00","27.8","","13.5","","41","","0.0","","13","","15","","","","94.33","","31","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 01:00","2021","07","01","01:00","27.1","","13.2","","42","","0.0","","13","","16","","","","94.32","","30","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 02:00","2021","07","01","02:00","25.7","","13.0","","45","","0.0","","13","","16","","","","94.31","","28","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 03:00","2021","07","01","03:00","24.9","","12.5","","46","","0.0","","13","","17","","","","94.32","","27","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 04:00","2021","07","01","04:00","22.9","","12.1","","51","","0.0","","26","","8","","","","94.40","","25","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 05:00","2021","07","01","05:00","20.7","","12.9","","61","","0.0","","9","","8","","","","94.43","","","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 06:00","2021","07","01","06:00","21.0","","15.1","","69","","0.2","","36","","4","","","","94.39","","25","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 07:00","2021","07","01","07:00","23.9","","14.9","","57","","0.0","","34","","10","","","","94.38","","28","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 08:00","2021","07","01","08:00","25.6","","15.3","","53","","0.0","","35","","7","","","","94.41","","30","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 09:00","2021","07","01","09:00","27.8","","16.3","","50","","0.0","","35","","7","","","","94.40","","33","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 10:00","2021","07","01","10:00","32.2","","13.8","","33","","0.0","","11","","10","","","","94.37","","35","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 11:00","2021","07","01","11:00","33.6","","13.1","","29","","0.0","","15","","18","","","","94.35","","36","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 12:00","2021","07","01","12:00","34.9","","14.1","","29","","0.0","","14","","20","","","","94.32","","38","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 13:00","2021","07","01","13:00","36.8","","11.4","","22","","0.0","","14","","20","","","","94.26","","39","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 14:00","2021","07","01","14:00","37.5","","10.1","","19","","0.0","","19","","20","","","","94.25","","39","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 15:00","2021","07","01","15:00","37.2","","12.5","","23","","0.0","","20","","16","","","","94.26","","40","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 16:00","2021","07","01","16:00","37.1","","13.4","","24","","0.0","","22","","13","","","","94.23","","40","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 17:00","2021","07","01","17:00","36.5","","13.3","","25","","0.0","","19","","12","","","","94.21","","39","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 18:00","2021","07","01","18:00","35.8","","14.5","","28","","0.0","","19","","12","","","","94.22","","39","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 19:00","2021","07","01","19:00","33.1","","15.9","","36","","0.0","","18","","6","","","","94.21","","38","","","","NA"
"-115.28","56.55","RED EARTH","3075488","2021-07-01 20:00","2021","07","01","20:00","30.8","","19.1","","50","","0.0","","20","","4","","","","94.24","","38","","","","NA"
