"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-95.53","49.85","RENNIE","5032360","2018-01-01","2018","01","01","†","-17.0","","","M","","M","","M","","M","0.0","","1.0","","1.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-02","2018","01","02","†","-15.0","","-38.0","","-26.5","","44.5","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-03","2018","01","03","†","-21.0","","-26.0","","-23.5","","41.5","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-04","2018","01","04","†","-19.0","","-38.0","","-28.5","","46.5","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-05","2018","01","05","†","","M","-38.0","","","M","","M","","M","","","","","","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-06","2018","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-07","2018","01","07","†","-3.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-08","2018","01","08","†","-8.0","","-38.0","","-23.0","","41.0","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-09","2018","01","09","†","","M","-25.0","","","M","","M","","M","","","","","","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-10","2018","01","10","†","-2.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-11","2018","01","11","†","-21.0","","-22.0","","-21.5","","39.5","","0.0","","0.0","","0.0","","0.0","","28","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-12","2018","01","12","†","","M","-37.0","","","M","","M","","M","","","","","","","28","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-13","2018","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-14","2018","01","14","†","-14.0","","","M","","M","","M","","M","0.0","","3.0","","3.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-15","2018","01","15","†","-20.0","","-38.0","","-29.0","","47.0","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-16","2018","01","16","†","-12.5","","-31.0","","-21.8","","39.8","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-17","2018","01","17","†","2.0","","-24.0","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-18","2018","01","18","†","2.5","","-15.0","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","29","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-19","2018","01","19","†","","M","-9.0","","","M","","M","","M","","","","","","","28","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-20","2018","01","20","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-21","2018","01","21","†","5.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-22","2018","01","22","†","-4.0","","-11.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-23","2018","01","23","†","-5.0","","-12.0","","-8.5","","26.5","","0.0","","0.0","","2.0","","2.0","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-24","2018","01","24","†","-5.0","","-11.0","","-8.0","","26.0","","0.0","","0.0","","0.0","T","0.0","T","27","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-25","2018","01","25","†","-4.0","","-13.5","","-8.8","","26.8","","0.0","","0.0","T","0.0","","0.0","T","27","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-26","2018","01","26","†","","M","-10.0","","","M","","M","","M","","","","","","","27","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-27","2018","01","27","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-28","2018","01","28","†","-2.5","","","M","","M","","M","","M","0.0","","4.6","","4.6","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-29","2018","01","29","†","-16.0","","-30.0","","-23.0","","41.0","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-30","2018","01","30","†","-4.0","","-32.0","","-18.0","","36.0","","0.0","","0.0","","0.0","T","0.0","T","31","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-01-31","2018","01","31","†","-18.0","","-21.0","","-19.5","","37.5","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-01","2018","02","01","†","-20.0","","-26.0","","-23.0","","41.0","","0.0","","0.0","","0.0","T","0.0","T","32","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-02","2018","02","02","†","","M","-35.0","","","M","","M","","M","","","","","","","32","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-03","2018","02","03","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-04","2018","02","04","†","-17.0","","","M","","M","","M","","M","0.0","","1.0","","1.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-05","2018","02","05","†","-15.5","","-38.5","","-27.0","","45.0","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-06","2018","02","06","†","-16.0","","-37.0","","-26.5","","44.5","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-07","2018","02","07","†","-13.0","","-34.0","","-23.5","","41.5","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-08","2018","02","08","†","-15.0","","-36.0","","-25.5","","43.5","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-09","2018","02","09","†","","M","-35.0","","","M","","M","","M","","","","","","","32","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-10","2018","02","10","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-11","2018","02","11","†","-12.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-12","2018","02","12","†","-12.0","","-36.5","","-24.3","","42.3","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-13","2018","02","13","†","-5.0","","-32.0","","-18.5","","36.5","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-14","2018","02","14","†","1.0","","-14.0","","-6.5","","24.5","","0.0","","0.0","","2.0","","2.0","","30","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-15","2018","02","15","†","","M","-19.0","","","M","","M","","M","","","","","","","32","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-16","2018","02","16","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-17","2018","02","17","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-18","2018","02","18","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-19","2018","02","19","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-20","2018","02","20","†","-7.5","","","M","","M","","M","","M","0.0","","1.0","","1.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-21","2018","02","21","†","-10.0","","-31.0","","-20.5","","38.5","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-22","2018","02","22","†","-3.0","","-25.5","","-14.3","","32.3","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-23","2018","02","23","†","","M","-21.5","","","M","","M","","M","","","","","","","32","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-24","2018","02","24","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-25","2018","02","25","†","0.0","","","M","","M","","M","","M","0.0","","4.0","","4.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-26","2018","02","26","†","2.5","","-21.0","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-27","2018","02","27","†","0.0","","-19.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-02-28","2018","02","28","†","5.0","","-20.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-01","2018","03","01","†","5.0","","-20.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-02","2018","03","02","†","","M","-19.0","","","M","","M","","M","","","","","","","36","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-03","2018","03","03","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-04","2018","03","04","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-05","2018","03","05","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-06","2018","03","06","†","3.5","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-07","2018","03","07","†","-2.0","","-20.5","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-08","2018","03","08","†","-1.5","","-19.0","","-10.3","","28.3","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-09","2018","03","09","†","","M","-22.0","","","M","","M","","M","","","","","","","31","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-10","2018","03","10","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-11","2018","03","11","†","4.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-12","2018","03","12","†","1.0","","-16.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-13","2018","03","13","†","4.5","","-17.0","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-14","2018","03","14","†","3.5","","-16.0","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-15","2018","03","15","†","1.0","","-15.0","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-16","2018","03","16","†","","M","-17.0","","","M","","M","","M","","","","","","","28","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-17","2018","03","17","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-18","2018","03","18","†","7.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-19","2018","03","19","†","2.0","","-15.0","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-20","2018","03","20","†","3.0","","-9.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-21","2018","03","21","†","1.5","","-8.5","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-22","2018","03","22","†","5.5","","-6.0","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-23","2018","03","23","†","","M","-9.0","","","M","","M","","M","","","","","","","24","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-24","2018","03","24","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-25","2018","03","25","†","5.5","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-26","2018","03","26","†","2.0","","-5.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-27","2018","03","27","†","9.0","","-3.5","","2.8","","15.2","","0.0","","0.0","T","0.0","","0.0","T","21","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-28","2018","03","28","†","1.5","","-2.5","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-29","2018","03","29","†","","M","-15.0","","","M","","M","","M","","","","","","","21","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-30","2018","03","30","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-03-31","2018","03","31","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-04-01","2018","04","01","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-04-02","2018","04","02","†","-2.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-04-03","2018","04","03","†","-5.0","","-24.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-04-04","2018","04","04","†","-1.0","","-20.0","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-04-05","2018","04","05","†","-1.5","","-15.5","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-04-06","2018","04","06","†","","M","-19.0","","","M","","M","","M","","","","","","","0","T","","","",""
"-95.53","49.85","RENNIE","5032360","2018-04-07","2018","04","07","","","","","","","","","","","","","","","","","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-04-08","2018","04","08","†","0.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-95.53","49.85","RENNIE","5032360","2018-04-09","2018","04","09","†","2.0","","-21.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-95.53","49.85","RENNIE","5032360","2018-04-10","2018","04","10","†","2.5","","-11.5","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-95.53","49.85","RENNIE","5032360","2018-04-11","2018","04","11","†","4.0","","-10.5","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-95.53","49.85","RENNIE","5032360","2018-04-12","2018","04","12","†","","M","-6.0","","","M","","M","","M","","","","","","","0","T","","","",""
