"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-99.95","49.90","BRANDON RCS","5010490","2021-01-01","2021","01","01","","-6.5","","-14.7","","-10.6","","28.6","","0.0","","","","","","0.0","","9","","","","",""
"-99.95","49.90","BRANDON RCS","5010490","2021-01-02","2021","01","02","","3.2","","-15.1","","-5.9","","23.9","","0.0","","","","","","0.0","","9","","","","",""
"-99.95","49.90","BRANDON RCS","5010490","2021-01-03","2021","01","03","","2.7","","-8.6","","-3.0","","21.0","","0.0","","","","","","0.0","","8","","29","","36",""
"-99.95","49.90","BRANDON RCS","5010490","2021-01-04","2021","01","04","","1.7","","-15.1","","-6.7","","24.7","","0.0","","","","","","0.0","","8","","30","","40",""
"-99.95","49.90","BRANDON RCS","5010490","2021-01-05","2021","01","05","","-1.7","","-18.1","","-9.9","","27.9","","0.0","","","","","","0.0","","8","","","","",""
"-99.95","49.90","BRANDON RCS","5010490","2021-01-06","2021","01","06","","-0.4","","-8.1","","-4.2","","22.2","","0.0","","","","","","0.0","","8","","","","",""
"-99.95","49.90","BRANDON RCS","5010490","2021-01-07","2021","01","07","","0.7","","-8.0","","-3.7","","21.7","","0.0","","","","","","0.0","","8","","","","",""
"-99.95","49.90","BRANDON RCS","5010490","2021-01-08","2021","01","08","","-1.8","","-16.1","","-8.9","","26.9","","0.0","","","","","","0.0","","8","","","","",""
"-99.95","49.90","BRANDON RCS","5010490","2021-01-09","2021","01","09","","-8.9","","-16.0","","-12.5","","30.5","","0.0","","","","","","0.0","","8","","","","",""
"-99.95","49.90","BRANDON RCS","5010490","2021-01-10","2021","01","10","","-1.6","","-8.9","","-5.2","","23.2","","0.0","","","","","","0.0","","8","","25","","45",""
