"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 00:00","2018","06","01","00:00","-2.3","","-2.4","","99","","","","","M","","M","","","","","","","","","NA"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 01:00","2018","06","01","01:00","-2.0","","-2.1","","99","","","","","M","","M","","","","","","","","","NA"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 02:00","2018","06","01","02:00","-2.1","","-2.2","","99","","","","","M","","M","","","","","","","","","NA"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 03:00","2018","06","01","03:00","-2.1","","-2.2","","99","","","","","M","","M","","","","","","","","","NA"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 04:00","2018","06","01","04:00","-1.9","","-2.1","","99","","","","","M","","M","","","","","","","","","NA"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 05:00","2018","06","01","05:00","-2.0","","-2.2","","99","","","","","M","","M","","","","","","","","","NA"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 06:00","2018","06","01","06:00","-1.8","","-2.0","","99","","","","","M","","M","","","","","","","","","NA"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 07:00","2018","06","01","07:00","-1.3","","-1.5","","99","","","","","M","","M","","","","","","","","","NA"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 08:00","2018","06","01","08:00","-1.0","","-1.5","","97","","","","","M","","M","","","","","","","","","NA"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 09:00","2018","06","01","09:00","-0.4","","-0.8","","97","","","","","M","","M","","","","","","","","","NA"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 10:00","2018","06","01","10:00","0.2","","-0.1","","98","","","","","M","","M","","","","","","","","","NA"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 11:00","2018","06","01","11:00","1.3","","0.8","","97","","","","","M","","M","","","","","","","","","NA"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 12:00","2018","06","01","12:00","2.6","","0.8","","88","","","","","M","","M","","","","","","","","","NA"
"-115.19","50.94","NAKISKA RIDGETOP","305MGFF","2018-06-01 13:00","2018","06","01","13:00","1.9","","0.3","","89","","","","","M","","M","","","","","","","","","NA"
