"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 10:00","2021","05","02","10:00","-1.7","","-1.7","","100","","","","9","","34","","","M","93.32","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 11:00","2021","05","02","11:00","-1.9","","-1.9","","100","","","","10","","26","","","M","93.29","","","","-8","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 12:00","2021","05","02","12:00","-1.9","","-1.9","","100","","","","3","","18","","","M","93.17","","","","-7","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 13:00","2021","05","02","13:00","-2.2","","-2.2","","100","","","","11","","26","","","M","93.18","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 14:00","2021","05","02","14:00","-2.2","","-2.2","","100","","","","8","","24","","","M","93.15","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 15:00","2021","05","02","15:00","-2.2","","-2.2","","100","","","","9","","24","","","M","93.15","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 16:00","2021","05","02","16:00","-2.4","","-2.4","","100","","","","1","","22","","","M","93.21","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 17:00","2021","05","02","17:00","-2.6","","-2.6","","100","","","","5","","21","","","M","93.21","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 18:00","2021","05","02","18:00","-2.6","","-2.6","","100","","","","28","","26","","","M","93.32","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 19:00","2021","05","02","19:00","-2.9","","-2.9","","100","","","","10","","24","","","M","93.43","","","","-10","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 20:00","2021","05","02","20:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 21:00","2021","05","02","21:00","-2.9","","-2.9","","100","","","","11","","30","","","M","93.56","","","","-10","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 22:00","2021","05","02","22:00","-2.9","","-2.9","","100","","","","10","","34","","","M","93.58","","","","-11","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-02 23:00","2021","05","02","23:00","-2.8","","-2.8","","100","","","","13","","37","","","M","93.57","","","","-11","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 00:00","2021","05","03","00:00","-2.8","","-2.8","","100","","","","9","","22","","","M","93.44","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 01:00","2021","05","03","01:00","-2.7","","-2.7","","100","","","","14","","30","","","M","93.51","","","","-10","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 02:00","2021","05","03","02:00","-2.7","","-2.7","","100","","","","11","","34","","","M","93.45","","","","-10","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 03:00","2021","05","03","03:00","-2.6","","-2.6","","100","","","","18","","22","","","M","93.13","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 04:00","2021","05","03","04:00","-2.4","","-2.4","","100","","","","13","","28","","","M","93.34","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 05:00","2021","05","03","05:00","-2.3","","-2.2","","100","","","","16","","26","","","M","93.47","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 06:00","2021","05","03","06:00","-2.2","","-2.1","","100","","","","8","","28","","","M","93.42","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 07:00","2021","05","03","07:00","-1.9","","-1.9","","100","","","","35","","26","","","M","93.51","","","","-8","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 08:00","2021","05","03","08:00","-1.6","","-1.6","","100","","","","6","","31","","","M","93.64","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 09:00","2021","05","03","09:00","-1.4","","-1.4","","100","","","","8","","28","","","M","93.78","","","","-8","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 10:00","2021","05","03","10:00","-1.1","","-1.1","","100","","","","9","","28","","","M","93.83","","","","-8","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 11:00","2021","05","03","11:00","-1.2","","-1.2","","100","","","","12","","26","","","M","93.86","","","","-8","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 12:00","2021","05","03","12:00","-0.9","","-0.8","","100","","","","13","","31","","","M","93.85","","","","-8","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 13:00","2021","05","03","13:00","-1.0","","-1.0","","100","","","","23","","22","","","M","93.79","","","","-7","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 14:00","2021","05","03","14:00","-1.1","","-1.1","","100","","","","15","","26","","","M","93.96","","","","-7","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 15:00","2021","05","03","15:00","-1.2","","-1.2","","100","","","","13","","34","","","M","94.15","","","","-8","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 16:00","2021","05","03","16:00","-1.0","","-1.0","","100","","","","9","","28","","","M","94.08","","","","-8","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 17:00","2021","05","03","17:00","-1.3","","-1.3","","100","","","","11","","28","","","M","94.32","","","","-8","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 18:00","2021","05","03","18:00","-1.4","","-1.4","","100","","","","10","","17","","","M","94.33","","","","-7","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 19:00","2021","05","03","19:00","-1.7","","-1.7","","100","","","","10","","22","","","M","94.43","","","","-8","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 20:00","2021","05","03","20:00","-1.8","","-1.8","","100","","","","25","","17","","","M","94.44","","","","-7","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 21:00","2021","05","03","21:00","-1.7","","-1.7","","100","","","","6","","34","","","M","94.48","","","","-9","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 22:00","2021","05","03","22:00","-1.7","","-1.7","","100","","","","11","","18","","","M","94.52","","","","-7","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-03 23:00","2021","05","03","23:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 00:00","2021","05","04","00:00","-1.8","","-1.8","","100","","","","16","","18","","","M","94.54","","","","-7","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 01:00","2021","05","04","01:00","-1.8","","-1.8","","100","","","","23","","13","","","M","94.59","","","","-6","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 02:00","2021","05","04","02:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 03:00","2021","05","04","03:00","-1.7","","-1.7","","100","","","","6","","41","","","M","94.62","","","","-10","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 04:00","2021","05","04","04:00","-1.8","","-1.8","","100","","","","5","","37","","","M","94.70","","","","-10","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 05:00","2021","05","04","05:00","-1.9","","-1.9","","100","","","","6","","24","","","M","94.77","","","","-8","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 06:00","2021","05","04","06:00","-1.7","","-1.7","","100","","","","7","","22","","","M","94.85","","","","-8","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 07:00","2021","05","04","07:00","-1.2","","-1.2","","100","","","","24","","9","","","M","94.94","","","","-4","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 08:00","2021","05","04","08:00","-0.8","","-0.8","","100","","","","11","","24","","","M","95.03","","","","-7","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 09:00","2021","05","04","09:00","-0.5","","-0.5","","100","","","","10","","24","","","M","95.09","","","","-6","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 10:00","2021","05","04","10:00","0.0","","0.0","","100","","","","11","","17","","","M","95.16","","","","-5","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 11:00","2021","05","04","11:00","0.8","","0.8","","100","","","","8","","11","","","M","95.21","","","","","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 12:00","2021","05","04","12:00","1.4","","1.4","","100","","","","4","","8","","","M","95.23","","","","","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 13:00","2021","05","04","13:00","0.7","","0.7","","100","","","","3","","9","","","M","95.32","","","","","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 14:00","2021","05","04","14:00","0.0","","0.1","","100","","","","1","","13","","","M","95.36","","","","-4","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 15:00","2021","05","04","15:00","0.0","","0.0","","100","","","","2","","9","","","M","95.42","","","","-3","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 16:00","2021","05","04","16:00","-0.8","","-0.8","","100","","","","4","","13","","","M","95.46","","","","-5","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 17:00","2021","05","04","17:00","-0.9","","-0.9","","100","","","","3","","22","","","M","95.51","","","","-7","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 18:00","2021","05","04","18:00","-1.1","","-1.1","","100","","","","36","","13","","","M","95.58","","","","-5","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 19:00","2021","05","04","19:00","-1.2","","-1.2","","100","","","","2","","15","","","M","95.60","","","","-6","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 20:00","2021","05","04","20:00","-1.4","","-1.4","","100","","","","5","","9","","","M","95.62","","","","-5","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 21:00","2021","05","04","21:00","-0.8","","-0.7","","100","","","","9","","21","","","M","95.66","","","","-6","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 22:00","2021","05","04","22:00","-0.9","","-0.9","","100","","","","9","","17","","","M","95.69","","","","-6","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-04 23:00","2021","05","04","23:00","-0.8","","-0.8","","100","","","","8","","5","","","M","95.72","","","","-2","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 00:00","2021","05","05","00:00","-1.0","","-1.0","","100","","","","4","","8","","","M","95.78","","","","-4","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 01:00","2021","05","05","01:00","-0.8","","-0.8","","100","","","","10","","15","","","M","95.82","","","","-5","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 02:00","2021","05","05","02:00","-0.8","","-0.8","","100","","","","14","","11","","","M","95.85","","","","-5","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 03:00","2021","05","05","03:00","-0.8","","-0.8","","100","","","","13","","9","","","M","95.89","","","","-4","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 04:00","2021","05","05","04:00","-0.6","","-0.6","","100","","","","10","","9","","","M","95.93","","","","-4","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 05:00","2021","05","05","05:00","-0.5","","-0.5","","100","","","","9","","8","","","M","95.99","","","","-3","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 06:00","2021","05","05","06:00","0.4","","0.4","","100","","","","9","","8","","","M","96.04","","","","","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 07:00","2021","05","05","07:00","0.8","","0.7","","100","","","","12","","5","","","M","96.08","","","","","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 08:00","2021","05","05","08:00","0.9","","0.8","","100","","","","20","","4","","","M","96.12","","","","","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 09:00","2021","05","05","09:00","3.6","","3.8","","100","","","","11","","2","","","M","96.14","","","","","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 10:00","2021","05","05","10:00","4.8","","4.7","","100","","","","12","","5","","","M","96.15","","","","","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 11:00","2021","05","05","11:00","6.7","","6.4","","99","","","","12","","11","","","M","96.13","","","","","","NA"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 12:00","2021","05","05","12:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 13:00","2021","05","05","13:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 14:00","2021","05","05","14:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 15:00","2021","05","05","15:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 16:00","2021","05","05","16:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 17:00","2021","05","05","17:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 18:00","2021","05","05","18:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 19:00","2021","05","05","19:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 20:00","2021","05","05","20:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 21:00","2021","05","05","21:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 22:00","2021","05","05","22:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-05 23:00","2021","05","05","23:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 00:00","2021","05","06","00:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 01:00","2021","05","06","01:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 02:00","2021","05","06","02:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 03:00","2021","05","06","03:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 04:00","2021","05","06","04:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 05:00","2021","05","06","05:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 06:00","2021","05","06","06:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 07:00","2021","05","06","07:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 08:00","2021","05","06","08:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 09:00","2021","05","06","09:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 10:00","2021","05","06","10:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 11:00","2021","05","06","11:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 12:00","2021","05","06","12:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 13:00","2021","05","06","13:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 14:00","2021","05","06","14:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 15:00","2021","05","06","15:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 16:00","2021","05","06","16:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 17:00","2021","05","06","17:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 18:00","2021","05","06","18:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 19:00","2021","05","06","19:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 20:00","2021","05","06","20:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 21:00","2021","05","06","21:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 22:00","2021","05","06","22:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-06 23:00","2021","05","06","23:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 00:00","2021","05","07","00:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 01:00","2021","05","07","01:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 02:00","2021","05","07","02:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 03:00","2021","05","07","03:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 04:00","2021","05","07","04:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 05:00","2021","05","07","05:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 06:00","2021","05","07","06:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 07:00","2021","05","07","07:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 08:00","2021","05","07","08:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 09:00","2021","05","07","09:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 10:00","2021","05","07","10:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 11:00","2021","05","07","11:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 12:00","2021","05","07","12:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 13:00","2021","05","07","13:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 14:00","2021","05","07","14:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 15:00","2021","05","07","15:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 16:00","2021","05","07","16:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 17:00","2021","05","07","17:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 18:00","2021","05","07","18:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 19:00","2021","05","07","19:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 20:00","2021","05","07","20:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 21:00","2021","05","07","21:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 22:00","2021","05","07","22:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-07 23:00","2021","05","07","23:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 00:00","2021","05","08","00:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 01:00","2021","05","08","01:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 02:00","2021","05","08","02:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 03:00","2021","05","08","03:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 04:00","2021","05","08","04:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 05:00","2021","05","08","05:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 06:00","2021","05","08","06:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 07:00","2021","05","08","07:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 08:00","2021","05","08","08:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 09:00","2021","05","08","09:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 10:00","2021","05","08","10:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 11:00","2021","05","08","11:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 12:00","2021","05","08","12:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 13:00","2021","05","08","13:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 14:00","2021","05","08","14:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 15:00","2021","05","08","15:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 16:00","2021","05","08","16:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 17:00","2021","05","08","17:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 18:00","2021","05","08","18:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 19:00","2021","05","08","19:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 20:00","2021","05","08","20:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 21:00","2021","05","08","21:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 22:00","2021","05","08","22:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-08 23:00","2021","05","08","23:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 00:00","2021","05","09","00:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 01:00","2021","05","09","01:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 02:00","2021","05","09","02:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 03:00","2021","05","09","03:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 04:00","2021","05","09","04:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 05:00","2021","05","09","05:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 06:00","2021","05","09","06:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 07:00","2021","05","09","07:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 08:00","2021","05","09","08:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 09:00","2021","05","09","09:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 10:00","2021","05","09","10:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 11:00","2021","05","09","11:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 12:00","2021","05","09","12:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 13:00","2021","05","09","13:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 14:00","2021","05","09","14:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 15:00","2021","05","09","15:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 16:00","2021","05","09","16:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 17:00","2021","05","09","17:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 18:00","2021","05","09","18:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 19:00","2021","05","09","19:00"
"-62.59","58.48","SAGLEK","8503249","2021-05-09 20:00","2021","05","09","20:00"
