"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-01","2020","01","01","","1.5","","-7.7","","-3.1","","21.1","","0.0","","","","","","0.5","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-02","2020","01","02","","-0.3","","-13.7","","-7.0","","25.0","","0.0","","","","","","0.5","","","","34","","59",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-03","2020","01","03","","5.0","","-12.4","","-3.7","","21.7","","0.0","","","","","","0.4","","","","13","","41",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-04","2020","01","04","","5.2","","-9.1","","-2.0","","20.0","","0.0","","","","","","0.0","","","","32","","58",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-05","2020","01","05","","-0.9","","-11.2","","-6.0","","24.0","","0.0","","","","","","0.0","","","","31","","47",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-06","2020","01","06","","-2.0","","-16.9","","-9.5","","27.5","","0.0","","","","","","0.0","","","","34","","44",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-07","2020","01","07","","-9.8","","-15.1","","-12.4","","30.4","","0.0","","","","","","0.0","","","","12","","53",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-08","2020","01","08","","-8.2","","-16.0","","-12.1","","30.1","","0.0","","","","","","0.0","","","","34","","56",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-09","2020","01","09","","-16.0","","-27.5","","-21.8","","39.8","","0.0","","","","","","0.4","","","","33","","46",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-10","2020","01","10","","-12.1","","-28.6","","-20.4","","38.4","","0.0","","","","","","0.0","","","","18","","41",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-11","2020","01","11","","-13.0","","-20.9","","-16.9","","34.9","","0.0","","","","","","0.0","","","","34","","37",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-12","2020","01","12","","-20.1","","-26.9","","-23.5","","41.5","","0.0","","","","","","0.4","","","","34","","46",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-13","2020","01","13","","-25.0","","-35.5","","-30.3","","48.3","","0.0","","","","","","2.1","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-14","2020","01","14","","-29.2","","-37.6","","-33.4","","51.4","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-15","2020","01","15","","-28.2","","-39.0","","-33.6","","51.6","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-16","2020","01","16","","-26.5","","-29.5","","-28.0","","46.0","","0.0","","","","","","0.0","","","","11","","31",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-17","2020","01","17","","-24.5","","-31.2","","-27.9","","45.9","","0.0","","","","","","0.0","","","","32","","38",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-18","2020","01","18","","-23.4","","-32.1","","-27.8","","45.8","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-19","2020","01","19","","-15.8","","-26.7","","-21.3","","39.3","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-20","2020","01","20","","5.7","","-18.5","","-6.4","","24.4","","0.0","","","","","","0.0","","","","23","","51",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-21","2020","01","21","","2.4","","-8.4","","-3.0","","21.0","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-22","2020","01","22","","2.4","","-8.9","","-3.3","","21.3","","0.0","","","","","","0.5","","","","27","","31",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-23","2020","01","23","","1.4","","-13.2","","-5.9","","23.9","","0.0","","","","","","0.0","","","","16","","36",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-24","2020","01","24","","3.0","","-9.6","","-3.3","","21.3","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-25","2020","01","25","","3.6","","-9.3","","-2.8","","20.8","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-26","2020","01","26","","-2.9","","-16.3","","-9.6","","27.6","","0.0","","","","","","0.0","","","","16","","34",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-27","2020","01","27","","-1.2","","-12.7","","-6.9","","24.9","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-28","2020","01","28","","-2.7","","-13.6","","-8.1","","26.1","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-29","2020","01","29","","3.5","","-13.6","","-5.1","","23.1","","0.0","","","","","","0.0","","","","17","","44",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-30","2020","01","30","","2.7","","-7.9","","-2.6","","20.6","","0.0","","","","","","0.4","","","","34","","60",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-01-31","2020","01","31","","4.5","","-5.4","","-0.4","","18.4","","0.0","","","","","","0.0","","","","24","","47",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-01","2020","02","01","","6.8","","-2.7","","2.1","","15.9","","0.0","","","","","","3.3","","","","34","","84",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-02","2020","02","02","","-0.7","","-13.0","","-6.9","","24.9","","0.0","","","","","","0.0","","","","34","","58",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-03","2020","02","03","","-9.4","","-18.8","","-14.1","","32.1","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-04","2020","02","04","","-4.5","","-17.7","","-11.1","","29.1","","0.0","","","","","","0.0","","","","23","","35",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-05","2020","02","05","","1.5","","-6.4","","-2.4","","20.4","","0.0","","","","","","0.0","","","","","M","","M"
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-06","2020","02","06","","1.0","","-7.2","","-3.1","","21.1","","0.0","","","","","","0.0","","","","33","","50",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-07","2020","02","07","","-1.1","","-9.7","","-5.4","","23.4","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-08","2020","02","08","","-2.5","","-13.3","","-7.9","","25.9","","0.0","","","","","","0.4","","","","35","","37",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-09","2020","02","09","","0.4","","-13.2","","-6.4","","24.4","","0.0","","","","","","0.0","","","","","M","68",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-10","2020","02","10","","0.0","","-7.6","","-3.8","","21.8","","0.0","","","","","","0.0","","","","33","","46",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-11","2020","02","11","","2.0","","-10.9","","-4.5","","22.5","","0.0","","","","","","0.0","","","","6","","53",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-12","2020","02","12","","-10.9","","-20.3","","-15.6","","33.6","","0.0","","","","","","0.4","","","","2","","31",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-13","2020","02","13","","-3.8","","-17.4","","-10.6","","28.6","","0.0","","","","","","0.0","","","","18","","39",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-14","2020","02","14","","-0.6","","-9.3","","-4.9","","22.9","","0.0","","","","","","1.1","","","","35","","35",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-15","2020","02","15","","-5.0","","-14.8","","-9.9","","27.9","","0.0","","","","","","0.4","","","","20","","35",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-16","2020","02","16","","-1.9","","-18.0","","-9.9","","27.9","","0.0","","","","","","0.4","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-17","2020","02","17","","-12.3","","-21.0","","-16.6","","34.6","","0.0","","","","","","0.0","","","","35","","39",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-18","2020","02","18","","-13.9","","-22.9","","-18.4","","36.4","","0.0","","","","","","0.4","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-19","2020","02","19","","-6.7","","-21.9","","-14.3","","32.3","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-20","2020","02","20","","1.6","","-17.1","","-7.7","","25.7","","0.0","","","","","","0.0","","","","25","","34",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-21","2020","02","21","","4.6","","-15.9","","-5.7","","23.7","","0.0","","","","","","0.0","","","","22","","31",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-22","2020","02","22","","1.5","","-9.6","","-4.1","","22.1","","0.0","","","","","","0.0","","","","35","","50",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-23","2020","02","23","","0.5","","-15.0","","-7.2","","25.2","","0.0","","","","","","0.5","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-24","2020","02","24","","-2.2","","-15.2","","-8.7","","26.7","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-25","2020","02","25","","-0.9","","-20.7","","-10.8","","28.8","","0.0","","","","","","0.0","","","","21","","32",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-26","2020","02","26","","0.7","","-8.7","","-4.0","","22.0","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-27","2020","02","27","","4.7","","-8.4","","-1.8","","19.8","","0.0","","","","","","0.0","","","","","","",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-28","2020","02","28","","6.1","","-2.5","","1.8","","16.2","","0.0","","","","","","0.0","","","","15","","31",""
"-112.25","51.78","CRAIGMYLE AGCM","3021912","2020-02-29","2020","02","29","","3.9","","-5.1","","-0.6","","18.6","","0.0","","","","","","5.5","","","","34","","64",""
