"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 00:00","2018","05","01","00:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 01:00","2018","05","01","01:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 02:00","2018","05","01","02:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 03:00","2018","05","01","03:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 04:00","2018","05","01","04:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 05:00","2018","05","01","05:00","2.8","","1.0","","88","","","","35","","4","","32.2","","92.01","","","","","","Mostly Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 06:00","2018","05","01","06:00","3.2","","1.6","","90","","","","33","","4","","32.2","","92.08","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 07:00","2018","05","01","07:00","3.5","","2.1","","90","","","","26","","3","","32.2","","92.13","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 08:00","2018","05","01","08:00","6.0","","3.0","","81","","","","24","","4","","32.2","","92.14","","","","","","Mostly Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 09:00","2018","05","01","09:00","9.4","","1.8","","59","","","","33","","15","","32.2","","92.15","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 10:00","2018","05","01","10:00","11.3","","1.6","","51","","","","31","","23","","32.2","","92.16","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 11:00","2018","05","01","11:00","13.7","","1.9","","45","","","","31","","18","","32.2","","92.15","","","","","","Mainly Clear"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 12:00","2018","05","01","12:00","14.4","","-1.4","","33","","","","31","","21","","32.2","","92.12","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 13:00","2018","05","01","13:00","14.1","","-0.7","","36","","","","31","","18","","32.2","","92.11","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 14:00","2018","05","01","14:00","15.5","","0.7","","36","","","","31","","21","","32.2","","92.11","","","","","","Mostly Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 15:00","2018","05","01","15:00","14.7","","-0.6","","35","","","","33","","17","","32.2","","92.14","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 16:00","2018","05","01","16:00","16.5","","-0.9","","30","","","","32","","17","","32.2","","92.15","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 17:00","2018","05","01","17:00","15.1","","-1.4","","32","","","","33","","13","","32.2","","92.15","","","","","","Mostly Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 18:00","2018","05","01","18:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 19:00","2018","05","01","19:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 20:00","2018","05","01","20:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 21:00","2018","05","01","21:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 22:00","2018","05","01","22:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-01 23:00","2018","05","01","23:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 00:00","2018","05","02","00:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 01:00","2018","05","02","01:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 02:00","2018","05","02","02:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 03:00","2018","05","02","03:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 04:00","2018","05","02","04:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 05:00","2018","05","02","05:00","1.8","","-0.1","","87","","","","32","","5","","32.2","","92.46","","","","","","Mostly Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 06:00","2018","05","02","06:00","1.6","","-0.1","","88","","","","32","","4","","32.2","","92.48","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 07:00","2018","05","02","07:00","2.6","","0.8","","88","","","","31","","6","","32.2","","92.50","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 08:00","2018","05","02","08:00","3.5","","0.4","","80","","","","31","","5","","32.2","","92.51","","","","","","Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 09:00","2018","05","02","09:00","5.5","","1.3","","74","","","","14","","3","","32.2","","92.49","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 10:00","2018","05","02","10:00","7.9","","2.7","","69","","","","7","","3","","32.2","","92.45","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 11:00","2018","05","02","11:00","11.9","","3.5","","56","","","","17","","16","","32.2","","92.37","","","","","","Mostly Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 12:00","2018","05","02","12:00","14.3","","1.8","","43","","","","13","","5","","32.2","","92.31","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 13:00","2018","05","02","13:00","16.1","","1.8","","38","","","","36","","3","","32.2","","92.25","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 14:00","2018","05","02","14:00","18.3","","1.8","","33","","","","31","","10","","48.3","","92.22","","","","","","Mainly Clear"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 15:00","2018","05","02","15:00","19.0","","0.3","","28","","","","31","","21","","48.3","","92.16","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 16:00","2018","05","02","16:00","18.6","","-0.9","","27","","","","1","","6","","48.3","","92.16","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 17:00","2018","05","02","17:00","18.5","","-1.1","","26","","","","34","","8","","48.3","","92.13","","","","","","Mostly Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 18:00","2018","05","02","18:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 19:00","2018","05","02","19:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 20:00","2018","05","02","20:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 21:00","2018","05","02","21:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 22:00","2018","05","02","22:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-02 23:00","2018","05","02","23:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 00:00","2018","05","03","00:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 01:00","2018","05","03","01:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 02:00","2018","05","03","02:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 03:00","2018","05","03","03:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 04:00","2018","05","03","04:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 05:00","2018","05","03","05:00","1.8","","0.3","","90","","","","28","","4","","48.3","","92.55","","","","","","Mainly Clear"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 06:00","2018","05","03","06:00","2.1","","0.4","","89","","","","29","","5","","48.3","","92.60","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 07:00","2018","05","03","07:00","3.5","","1.7","","88","","","","30","","5","","32.2","","92.65","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 08:00","2018","05","03","08:00","5.7","","1.8","","76","","","","36","","2","","32.2","","92.69","","","","","","Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 09:00","2018","05","03","09:00","9.9","","2.3","","59","","","","16","","4","","48.3","","92.68","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 10:00","2018","05","03","10:00","12.9","","2.5","","49","","","","12","","4","","48.3","","92.64","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 11:00","2018","05","03","11:00","14.2","","2.2","","44","","","","12","","7","","32.2","","92.61","","","","","","Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 12:00","2018","05","03","12:00","15.8","","2.6","","41","","","","17","","9","","32.2","","92.57","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 13:00","2018","05","03","13:00","17.6","","3.0","","37","","","","19","","4","","32.2","","92.57","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 14:00","2018","05","03","14:00","18.7","","1.5","","31","","","","36","","5","","32.2","","92.58","","","","","","Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 15:00","2018","05","03","15:00","19.9","","1.6","","29","","","","26","","6","","32.2","","92.57","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 16:00","2018","05","03","16:00","19.4","","0.6","","28","","","","4","","5","","48.3","","92.58","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 17:00","2018","05","03","17:00","19.1","","1.1","","30","","","","8","","5","","48.3","","92.57","","","","","","Mostly Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 18:00","2018","05","03","18:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 19:00","2018","05","03","19:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 20:00","2018","05","03","20:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 21:00","2018","05","03","21:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 22:00","2018","05","03","22:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-03 23:00","2018","05","03","23:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 00:00","2018","05","04","00:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 01:00","2018","05","04","01:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 02:00","2018","05","04","02:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 03:00","2018","05","04","03:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 04:00","2018","05","04","04:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 05:00","2018","05","04","05:00","7.0","","5.8","","92","","","","36","","2","","24.1","","92.79","","","","","","Rain Showers"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 06:00","2018","05","04","06:00","7.4","","6.0","","91","","","","32","","3","","24.1","","92.84","","","","","","Rain Showers"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 07:00","2018","05","04","07:00","7.5","","6.4","","92","","","","35","","5","","24.1","","92.85","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 08:00","2018","05","04","08:00","8.2","","6.6","","90","","","","33","","4","","24.1","","92.87","","","","","","Mostly Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 09:00","2018","05","04","09:00","9.3","","6.6","","83","","","","30","","3","","24.1","","92.87","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 10:00","2018","05","04","10:00","11.2","","6.4","","72","","","","29","","6","","24.1","","92.85","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 11:00","2018","05","04","11:00","12.4","","7.4","","71","","","","31","","14","","24.1","","92.84","","","","","","Mostly Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 12:00","2018","05","04","12:00","13.5","","7.2","","66","","","","31","","13","","32.2","","92.80","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 13:00","2018","05","04","13:00","15.6","","7.2","","57","","","","31","","12","","32.2","","92.76","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 14:00","2018","05","04","14:00","16.6","","7.0","","53","","","","34","","8","","32.2","","92.73","","","","","","Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 15:00","2018","05","04","15:00","18.7","","7.0","","46","","","","34","","6","","32.2","","92.71","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 16:00","2018","05","04","16:00","18.8","","6.2","","44","","","","31","","13","","32.2","","92.69","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 17:00","2018","05","04","17:00","19.1","","5.2","","40","","","","33","","5","","32.2","","92.67","","","","","","Mostly Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 18:00","2018","05","04","18:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 19:00","2018","05","04","19:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 20:00","2018","05","04","20:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 21:00","2018","05","04","21:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 22:00","2018","05","04","22:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-04 23:00","2018","05","04","23:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-05 00:00","2018","05","05","00:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-05 01:00","2018","05","05","01:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-05 02:00","2018","05","05","02:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-05 03:00","2018","05","05","03:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-05 04:00","2018","05","05","04:00"
"-116.98","51.30","GOLDEN A","1173209","2018-05-05 05:00","2018","05","05","05:00","8.0","","6.4","","89","","","","32","","4","","19.3","","93.13","","","","","","Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-05 06:00","2018","05","05","06:00","7.9","","6.2","","89","","","","36","","2","","19.3","","93.17","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-05 07:00","2018","05","05","07:00","8.1","","6.4","","88","","","","36","","3","","24.1","","93.20","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-05 08:00","2018","05","05","08:00","8.6","","6.4","","87","","","","35","","5","","24.1","","93.22","","","","","","Cloudy"
"-116.98","51.30","GOLDEN A","1173209","2018-05-05 09:00","2018","05","05","09:00","9.7","","7.3","","85","","","","32","","6","","32.2","","93.22","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-05 10:00","2018","05","05","10:00","11.5","","7.1","","74","","","","29","","5","","32.2","","93.19","","","","","","NA"
"-116.98","51.30","GOLDEN A","1173209","2018-05-05 11:00","2018","05","05","11:00","14.2","","7.1","","62","","","","31","","13","","32.2","","93.14","","","","","","Mainly Clear"
