"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 00:00","2018","02","01","00:00","-27.3","","-29.9","","79","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 01:00","2018","02","01","01:00","-28.4","","-31.0","","78","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 02:00","2018","02","01","02:00","-28.1","","-31.2","","75","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 03:00","2018","02","01","03:00","-29.3","","-32.1","","77","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 04:00","2018","02","01","04:00","-29.2","","-32.2","","75","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 05:00","2018","02","01","05:00","-26.8","","-29.6","","77","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 06:00","2018","02","01","06:00","-27.5","","-30.4","","76","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 07:00","2018","02","01","07:00","-26.0","","-28.8","","78","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 08:00","2018","02","01","08:00","-26.6","","-29.5","","77","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 09:00","2018","02","01","09:00","-25.2","","-28.0","","78","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 10:00","2018","02","01","10:00","-23.9","","-26.6","","78","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 11:00","2018","02","01","11:00","-21.1","","-23.5","","81","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 12:00","2018","02","01","12:00","-21.8","","-25.2","","74","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 13:00","2018","02","01","13:00","-20.2","","-24.2","","70","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 14:00","2018","02","01","14:00","-19.8","","-23.5","","72","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 15:00","2018","02","01","15:00","-19.5","","-23.4","","71","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 16:00","2018","02","01","16:00","-19.0","","-24.0","","65","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 17:00","2018","02","01","17:00","-20.8","","-24.0","","76","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 18:00","2018","02","01","18:00","-21.3","","-24.4","","76","","0.0","","","M","","M","","","","M","","","","","NA"
"-111.26","53.46","MANNVILLE AGCM","3014195","2018-02-01 19:00","2018","02","01","19:00","-21.5","","-24.5","","77","","0.0","","","M","","M","","","","M","","","","","NA"
