"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 00:00","2019","07","01","00:00","","M","","M","93","","","M","4","","35","","","","100.32","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 01:00","2019","07","01","01:00","","M","","M","94","","","M","4","","36","","","","100.30","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 02:00","2019","07","01","02:00","","M","","M","94","","","M","4","","38","","","","100.25","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 03:00","2019","07","01","03:00","","M","","M","94","","","M","4","","35","","","","100.18","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 04:00","2019","07","01","04:00","","M","","M","94","","","M","3","","36","","","","100.17","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 05:00","2019","07","01","05:00","","M","","M","94","","","M","3","","35","","","","100.20","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 06:00","2019","07","01","06:00","","M","","M","94","","","M","3","","30","","","","100.20","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 07:00","2019","07","01","07:00","","M","","M","93","","","M","4","","33","","","","100.21","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 08:00","2019","07","01","08:00","","M","","M","93","","","M","4","","30","","","","100.18","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 09:00","2019","07","01","09:00","","M","","M","92","","","M","5","","33","","","","100.19","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 10:00","2019","07","01","10:00","","M","","M","90","","","M","5","","29","","","","100.23","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 11:00","2019","07","01","11:00","","M","","M","87","","","M","4","","35","","","","100.23","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 12:00","2019","07","01","12:00","","M","","M","88","","","M","4","","41","","","","100.24","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 13:00","2019","07","01","13:00","","M","","M","85","","","M","4","","41","","","","100.21","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 14:00","2019","07","01","14:00","","M","","M","87","","","M","3","","43","","","","100.24","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 15:00","2019","07","01","15:00","","M","","M","87","","","M","3","","42","","","","100.25","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 16:00","2019","07","01","16:00","","M","","M","89","","","M","3","","41","","","","100.28","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 17:00","2019","07","01","17:00","","M","","M","88","","","M","4","","37","","","","100.31","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 18:00","2019","07","01","18:00","","M","","M","92","","","M","3","","37","","","","100.32","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 19:00","2019","07","01","19:00","","M","","M","93","","","M","3","","35","","","","100.35","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 20:00","2019","07","01","20:00","","M","","M","94","","","M","2","","35","","","","100.39","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 21:00","2019","07","01","21:00","","M","","M","94","","","M","2","","31","","","","100.41","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 22:00","2019","07","01","22:00","","M","","M","94","","","M","2","","28","","","","100.36","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-01 23:00","2019","07","01","23:00","","M","","M","94","","","M","1","","27","","","","100.34","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 00:00","2019","07","02","00:00","","M","","M","94","","","M","36","","27","","","","100.32","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 01:00","2019","07","02","01:00","","M","","M","94","","","M","1","","26","","","","100.27","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 02:00","2019","07","02","02:00","","M","","M","95","","","M","36","","24","","","","100.26","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 03:00","2019","07","02","03:00","","M","","M","95","","","M","36","","25","","","","100.23","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 04:00","2019","07","02","04:00","","M","","M","95","","","M","1","","28","","","","100.21","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 05:00","2019","07","02","05:00","","M","","M","95","","","M","36","","27","","","","100.19","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 06:00","2019","07","02","06:00","","M","","M","95","","","M","1","","28","","","","100.16","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 07:00","2019","07","02","07:00","","M","","M","95","","","M","1","","25","","","","100.19","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 08:00","2019","07","02","08:00","","M","","M","94","","","M","1","","24","","","","100.21","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 09:00","2019","07","02","09:00","","M","","M","93","","","M","34","","22","","","","100.25","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 10:00","2019","07","02","10:00","","M","","M","93","","","M","33","","25","","","","100.24","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 11:00","2019","07","02","11:00","","M","","M","92","","","M","34","","30","","","","100.23","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 12:00","2019","07","02","12:00","","M","","M","90","","","M","34","","29","","","","100.25","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 13:00","2019","07","02","13:00","","M","","M","91","","","M","34","","33","","","","100.26","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 14:00","2019","07","02","14:00","","M","","M","91","","","M","34","","30","","","","100.26","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 15:00","2019","07","02","15:00","","M","","M","91","","","M","34","","25","","","","100.28","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 16:00","2019","07","02","16:00","","M","","M","90","","","M","33","","20","","","","100.30","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 17:00","2019","07","02","17:00","","M","","M","89","","","M","32","","20","","","","100.31","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 18:00","2019","07","02","18:00","","M","","M","89","","","M","32","","23","","","","100.33","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 19:00","2019","07","02","19:00","","M","","M","88","","","M","31","","25","","","","100.36","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 20:00","2019","07","02","20:00","","M","","M","90","","","M","31","","27","","","","100.37","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 21:00","2019","07","02","21:00","","M","","M","89","","","M","31","","25","","","","100.38","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 22:00","2019","07","02","22:00","","M","","M","90","","","M","31","","24","","","","100.37","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-02 23:00","2019","07","02","23:00","","M","","M","90","","","M","30","","24","","","","100.41","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-03 00:00","2019","07","03","00:00","","M","","M","91","","","M","30","","25","","","","100.40","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-03 01:00","2019","07","03","01:00","","M","","M","90","","","M","31","","24","","","","100.40","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-03 02:00","2019","07","03","02:00","","M","","M","90","","","M","31","","26","","","","100.42","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-03 03:00","2019","07","03","03:00","","M","","M","91","","","M","30","","27","","","","100.44","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-03 04:00","2019","07","03","04:00","","M","","M","92","","","M","31","","27","","","","100.46","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-03 05:00","2019","07","03","05:00","","M","","M","91","","","M","31","","28","","","","100.49","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-03 06:00","2019","07","03","06:00","","M","","M","92","","","M","32","","28","","","","100.56","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-03 07:00","2019","07","03","07:00","","M","","M","91","","","M","33","","28","","","","100.64","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-03 08:00","2019","07","03","08:00","","M","","M","91","","","M","33","","28","","","","100.74","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-03 09:00","2019","07","03","09:00","","M","","M","89","","","M","34","","27","","","","100.78","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-03 10:00","2019","07","03","10:00","","M","","M","83","","","M","35","","22","","","","100.85","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-03 11:00","2019","07","03","11:00","","M","","M","79","","","M","35","","18","","","","100.87","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-07-03 12:00","2019","07","03","12:00","","M","","M","80","","","M","33","","15","","","","100.93","","","","","","NA"
