"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.10","51.37","NIER AGDM","3034795","2018-01-01","2018","01","01","","-1.9","","-30.7","","-16.3","","34.3","","0.0","","","M","","M","0.0","","","","26","","48",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-02","2018","01","02","","2.9","","-6.0","","-1.6","","19.6","","0.0","","","M","","M","0.0","","","","25","","33",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-03","2018","01","03","","","M","-8.2","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-04","2018","01","04","","","M","-3.2","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-05","2018","01","05","","","M","","M","","M","","M","","M","","M","","M","","M","","","27","","44",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-06","2018","01","06","","6.6","","-3.3","","1.7","","16.3","","0.0","","","M","","M","0.0","","","","27","","54",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-07","2018","01","07","","3.9","","-6.7","","-1.4","","19.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-08","2018","01","08","","6.9","","-0.5","","3.2","","14.8","","0.0","","","M","","M","0.0","","","","25","","32",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-09","2018","01","09","","-6.8","E","-10.6","E","-8.7","E","26.7","E","0.0","E","","M","","M","","M","","","34","","56",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-10","2018","01","10","","-20.0","","-27.4","","-23.7","","41.7","","0.0","","","M","","M","0.8","","","","36","","48",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-11","2018","01","11","","-22.4","","-29.6","","-26.0","","44.0","","0.0","","","M","","M","","M","","","","","<31",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-12","2018","01","12","","-14.6","","-28.2","","-21.4","","39.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-13","2018","01","13","","1.7","","-17.8","","-8.1","","26.1","","0.0","","","M","","M","","M","","","","","<31",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-14","2018","01","14","","0.0","","-8.9","","-4.5","","22.5","","0.0","","","M","","M","1.9","","","","","","<31",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-15","2018","01","15","","1.1","","-11.3","","-5.1","","23.1","","0.0","","","M","","M","0.0","","","","20","","43",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-16","2018","01","16","","8.8","","1.1","","5.0","","13.0","","0.0","","","M","","M","0.0","","","","26","","65",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-17","2018","01","17","","5.2","","-1.8","","1.7","","16.3","","0.0","","","M","","M","0.0","","","","26","","46",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-18","2018","01","18","","6.9","","-4.9","","1.0","","17.0","","0.0","","","M","","M","0.0","","","","26","","54",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-19","2018","01","19","","4.2","","-6.7","","-1.3","","19.3","","0.0","","","M","","M","0.0","","","","27","","33",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-20","2018","01","20","","3.8","","-5.2","","-0.7","","18.7","","0.0","","","M","","M","0.0","","","","25","","33",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-21","2018","01","21","","5.7","","-7.2","","-0.8","","18.8","","0.0","","","M","","M","0.0","","","","24","","33",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-22","2018","01","22","","4.4","","-7.0","","-1.3","","19.3","","0.0","","","M","","M","0.0","","","","25","","46",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-23","2018","01","23","","1.9","","-10.3","","-4.2","","22.2","","0.0","","","M","","M","","M","","","20","","32",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-24","2018","01","24","","7.0","","-4.3","","1.4","","16.6","","0.0","","","M","","M","0.0","","","","27","","43",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-25","2018","01","25","","-3.2","","-12.8","","-8.0","","26.0","","0.0","","","M","","M","0.0","","","","34","","41",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-26","2018","01","26","","-10.3","","-16.2","","-13.3","","31.3","","0.0","","","M","","M","0.0","","","","34","","33",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-27","2018","01","27","","-14.1","","-20.2","","-17.2","","35.2","","0.0","","","M","","M","1.8","","","","34","","33",""
"-114.10","51.37","NIER AGDM","3034795","2018-01-28","2018","01","28","","-15.4","","-22.5","","-19.0","","37.0","","0.0","","","M","","M","","M","","","34","","37",""
