"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.00","48.15","KIRKLAND LAKE CS","6074211","2021-03-01 00:00","2021","03","01","00:00","2.0","","1.1","","94","","","M","","","","","","","95.12","","","","","","NA"
"-80.00","48.15","KIRKLAND LAKE CS","6074211","2021-03-01 01:00","2021","03","01","01:00","-0.2","","-1.6","","90","","","M","","","","","","","95.35","","","","","","NA"
"-80.00","48.15","KIRKLAND LAKE CS","6074211","2021-03-01 02:00","2021","03","01","02:00","-7.1","","-9.4","","84","","","M","","","","","","","95.74","","","","","","NA"
"-80.00","48.15","KIRKLAND LAKE CS","6074211","2021-03-01 03:00","2021","03","01","03:00","-10.7","","-12.7","","85","","","M","","","","","","","95.97","","","","","","NA"
"-80.00","48.15","KIRKLAND LAKE CS","6074211","2021-03-01 04:00","2021","03","01","04:00","-13.0","","-15.5","","82","","","M","","","","","","","96.18","","","","","","NA"
"-80.00","48.15","KIRKLAND LAKE CS","6074211","2021-03-01 05:00","2021","03","01","05:00","-14.0","","-17.0","","78","","","M","","","","","","","96.34","","","","","","NA"
"-80.00","48.15","KIRKLAND LAKE CS","6074211","2021-03-01 06:00","2021","03","01","06:00","-14.5","","-16.9","","82","","","M","","","","","","","96.52","","","","","","NA"
"-80.00","48.15","KIRKLAND LAKE CS","6074211","2021-03-01 07:00","2021","03","01","07:00","-15.8","","-18.5","","80","","","M","","","","","","","96.66","","","","","","NA"
"-80.00","48.15","KIRKLAND LAKE CS","6074211","2021-03-01 08:00","2021","03","01","08:00","-16.0","","-18.8","","79","","","M","","","","","","","96.81","","","","","","NA"
"-80.00","48.15","KIRKLAND LAKE CS","6074211","2021-03-01 09:00","2021","03","01","09:00","-15.9","","-19.5","","74","","","M","","","","","","","96.94","","","","","","NA"
