"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-95.20","49.62","INDIAN BAY","5031320","2020-01-01","2020","01","01","†","-4.5","","-17.0","","-10.8","","28.8","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-02","2020","01","02","†","-7.5","","-9.5","","-8.5","","26.5","","0.0","","0.0","","0.0","T","0.0","T","18","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-03","2020","01","03","†","-2.5","","-10.0","","-6.3","","24.3","","0.0","","0.0","","0.0","T","0.0","T","18","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-04","2020","01","04","†","-1.5","","-5.0","","-3.3","","21.3","","0.0","","0.0","","0.0","T","0.0","T","18","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-05","2020","01","05","†","3.5","","-5.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-06","2020","01","06","†","0.0","","-19.0","","-9.5","","27.5","","0.0","","0.0","","0.0","T","0.0","T","17","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-07","2020","01","07","†","-16.0","","-18.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-08","2020","01","08","†","-11.5","","-31.0","","-21.3","","39.3","","0.0","","0.0","","0.0","T","0.0","T","16","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-09","2020","01","09","†","-9.5","","-19.0","","-14.3","","32.3","","0.0","","0.0","","1.0","","1.0","","19","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-10","2020","01","10","†","-12.0","","-20.0","","-16.0","","34.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-11","2020","01","11","†","-16.0","","-34.0","","-25.0","","43.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-12","2020","01","12","†","-9.0","","-19.0","","-14.0","","32.0","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-13","2020","01","13","†","-5.0","","-14.0","","-9.5","","27.5","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-14","2020","01","14","†","-5.0","","-11.0","","-8.0","","26.0","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-15","2020","01","15","†","-19.0","","-24.0","","-21.5","","39.5","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-16","2020","01","16","†","-17.0","","-32.0","","-24.5","","42.5","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-17","2020","01","17","†","-7.0","","-26.0","","-16.5","","34.5","","0.0","","0.0","","7.0","","7.0","","21","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-18","2020","01","18","†","-6.5","","-12.5","","-9.5","","27.5","","0.0","","0.0","","2.0","","2.0","","28","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-19","2020","01","19","†","-11.5","","-16.0","","-13.8","","31.8","","0.0","","0.0","","0.0","","0.0","","29","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-20","2020","01","20","†","-11.5","","-31.0","","-21.3","","39.3","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-21","2020","01","21","†","-4.0","","-18.5","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","28","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-22","2020","01","22","†","-3.0","","-18.0","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","28","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-23","2020","01","23","†","-4.5","","-5.5","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-24","2020","01","24","†","-6.5","","-9.0","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-25","2020","01","25","†","-6.0","","-7.5","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-26","2020","01","26","","","","","","","","","","","","","","","","","","","","","","",""
"-95.20","49.62","INDIAN BAY","5031320","2020-01-27","2020","01","27","","","","","","","","","","","","","","","","","","","","","","",""
