"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-01","2023","01","01","","1.0","","-3.9","","-1.4","","19.4","","0.0","","","","","","6.2","","27","","","","",""
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-02","2023","01","02","","-3.1","","-7.2","","-5.1","","23.1","","0.0","","","","","","0.0","","27","","","","",""
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-03","2023","01","03","","-2.7","","-8.2","","-5.5","","23.5","","0.0","","","","","","0.0","","27","","","","",""
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-04","2023","01","04","","-6.5","","-13.9","","-10.2","","28.2","","0.0","","","","","","0.0","","27","","27","","43",""
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-05","2023","01","05","","-9.9","","-17.1","","-13.5","","31.5","","0.0","","","","","","0.0","","27","","","M","35",""
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-06","2023","01","06","","-8.2","","-23.1","","-15.6","","33.6","","0.0","","","","","","0.0","","27","","","","",""
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-07","2023","01","07","","-1.3","","-17.2","","-9.2","","27.2","","0.0","","","","","","0.0","","27","","","M","31",""
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-08","2023","01","08","","1.1","","-4.2","","-1.6","","19.6","","0.0","","","","","","0.0","","27","","","M","35",""
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-09","2023","01","09","","-4.2","","-14.5","","-9.3","","27.3","","0.0","","","","","","0.0","","27","","","","",""
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-10","2023","01","10","","-6.4","","-16.9","","-11.7","","29.7","","0.0","","","","","","1.2","","27","","","","",""
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-11","2023","01","11","","-4.0","","-7.2","","-5.6","","23.6","","0.0","","","","","","7.5","","33","","","","",""
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-12","2023","01","12","","-4.0","","-11.1","","-7.6","","25.6","","0.0","","","","","","0.0","","35","","","M","35",""
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-13","2023","01","13","","-8.5","","-19.9","","-14.2","","32.2","","0.0","","","","","","0.0","","35","","","","",""
"-87.09","48.82","TERRACE BAY AIRPORT","6048232","2023-01-14","2023","01","14","","-0.3","","-10.6","","-5.4","","23.4","","0.0","","","","","","0.4","","34","","","M","34",""
