"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-01","2020","01","01","","","","","","","","","","","","","","","","11.0","","32","","","M","55",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-02","2020","01","02","","","","","","","","","","","","","","","","0.7","","33","","","M","45",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-03","2020","01","03","","","","","","","","","","","","","","","","0.0","","35","","","M","37",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-04","2020","01","04","","","","","","","","","","","","","","","","2.3","","34","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-05","2020","01","05","","","","","","","","","","","","","","","","0.0","","35","","","M","36",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-06","2020","01","06","","","","","","","","","","","","","","","","0.0","","35","","","M","39",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-07","2020","01","07","","","","","","","","","","","","","","","","0.0","","32","","","M","37",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-08","2020","01","08","","","","","","","","","","","","","","","","1.6","","33","","","M","55",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-09","2020","01","09","","","","","","","","","","","","","","","","0.0","","44","","","M","45",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-10","2020","01","10","","","","","","","","","","","","","","","","0.0","","54","","","M","50",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-11","2020","01","11","","","","","","","","","","","","","","","","2.0","","53","","","M","41",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-12","2020","01","12","","","","","","","","","","","","","","","","0.0","","57","","","M","40",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-13","2020","01","13","","","","","","","","","","","","","","","","0.0","","54","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-14","2020","01","14","","","","","","","","","","","","","","","","0.0","","50","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-15","2020","01","15","","","","","","","","","","","","","","","","0.0","","49","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-16","2020","01","16","","","","","","","","","","","","","","","","0.0","","55","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-17","2020","01","17","","","","","","","","","","","","","","","","1.1","","58","","","M","45",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-18","2020","01","18","","","","","","","","","","","","","","","","0.0","","54","","","M","41",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-19","2020","01","19","","","","","","","","","","","","","","","","0.5","","53","","","M","43",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-20","2020","01","20","","","","","","","","","","","","","","","","0.0","","51","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-21","2020","01","21","","","","","","","","","","","","","","","","0.0","","57","","","M","32",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-22","2020","01","22","","","","","","","","","","","","","","","","0.3","","53","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-23","2020","01","23","","","","","","","","","","","","","","","","0.3","","49","","","M","45",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-24","2020","01","24","","","","","","","","","","","","","","","","1.4","","51","","","M","35",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-25","2020","01","25","","","","","","","","","","","","","","","","1.9","","50","","","M","35",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-26","2020","01","26","","","","","","","","","","","","","","","","","M","49","","","M","33",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-27","2020","01","27","","","","","","","","","","","","","","","","","M","45","","","M","39",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-28","2020","01","28","","","","","","","","","","","","","","","","","M","43","","","M","35",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-29","2020","01","29","","","","","","","","","","","","","","","","","M","41","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-30","2020","01","30","","","","","","","","","","","","","","","","","M","42","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-01-31","2020","01","31","","","","","","","","","","","","","","","","","M","42","","","M","38",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-02-01","2020","02","01","","","","","","","","","","","","","","","","","M","44","","","","",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-02-02","2020","02","02","","","","","","","","","","","","","","","","","M","43","","","M","65",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-02-03","2020","02","03","","","","","","","","","","","","","","","","","M","52","","","M","49",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-02-04","2020","02","04","","","","","","","","","","","","","","","","","M","57","","","M","41",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-02-05","2020","02","05","","","","","","","","","","","","","","","","","M","57","","","M","52",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-02-06","2020","02","06","","","","","","","","","","","","","","","","","M","55","","","M","49",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-02-07","2020","02","07","","","","","","","","","","","","","","","","","M","59","","","M","71",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-02-08","2020","02","08","","","","","","","","","","","","","","","","","M","53","","","M","61",""
"-57.88","49.57","ROCKY HARBOUR CS","8403097","2020-02-09","2020","02","09","","","","","","","","","","","","","","","","","M","57","","","M","52",""
