"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-84.79","47.97","WAWA A","6059407","2018-01-01","2018","01","01","","-17.1","E","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-02","2018","01","02","","-8.3","E","","M","","M","","M","","M","","M","","M","","M","27","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-03","2018","01","03","","","M","","M","","M","","M","","M","","M","","","","M","38","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-04","2018","01","04","","","M","","M","","M","","M","","M","","M","","","","M","","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-05","2018","01","05","","-23.1","E","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-06","2018","01","06","","-17.2","E","","M","","M","","M","","M","","M","","M","","M","35","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-07","2018","01","07","","","M","","M","","M","","M","","M","","M","","","","M","36","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-08","2018","01","08","","","M","","M","","M","","M","","M","","M","","","","M","37","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-09","2018","01","09","","-6.9","E","","M","","M","","M","","M","","M","","M","","M","41","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-10","2018","01","10","","2.2","E","","M","","M","","M","","M","","M","","M","","M","40","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-11","2018","01","11","","1.7","E","","M","","M","","M","","M","","M","","M","","M","31","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-12","2018","01","12","","-18.7","E","","M","","M","","M","","M","","M","","M","","M","42","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-13","2018","01","13","","-18.1","E","","M","","M","","M","","M","","M","","M","","M","35","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-14","2018","01","14","","-9.2","E","","M","","M","","M","","M","","M","","M","","M","35","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-15","2018","01","15","","-7.6","E","","M","","M","","M","","M","","M","","M","","M","36","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-16","2018","01","16","","-10.3","E","","M","","M","","M","","M","","M","","M","","M","36","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-17","2018","01","17","","-1.9","E","","M","","M","","M","","M","","M","","M","","M","37","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-18","2018","01","18","","-4.0","E","","M","","M","","M","","M","","M","","M","","M","35","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-19","2018","01","19","","1.5","E","","M","","M","","M","","M","","M","","M","","M","34","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-20","2018","01","20","","0.9","E","","M","","M","","M","","M","","M","","M","","M","33","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-21","2018","01","21","","-3.6","E","","M","","M","","M","","M","","M","","M","","M","32","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-22","2018","01","22","","-10.2","E","","M","","M","","M","","M","","M","","M","","M","32","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-23","2018","01","23","","-14.1","E","","M","","M","","M","","M","","M","","M","","M","35","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-24","2018","01","24","","-11.2","E","","M","","M","","M","","M","","M","","M","","M","35","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-25","2018","01","25","","-4.2","E","","M","","M","","M","","M","","M","","M","","M","33","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-26","2018","01","26","","3.8","E","","M","","M","","M","","M","","M","","M","","M","32","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-27","2018","01","27","","1.5","E","","M","","M","","M","","M","","M","","M","","M","28","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-28","2018","01","28","","-12.0","E","","M","","M","","M","","M","","M","","M","","M","28","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-29","2018","01","29","","-12.3","E","","M","","M","","M","","M","","M","","M","","M","28","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-30","2018","01","30","","-11.9","E","","M","","M","","M","","M","","M","","M","","M","28","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-01-31","2018","01","31","","-1.4","E","","M","","M","","M","","M","","M","","M","","M","30","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-01","2018","02","01","","-17.2","E","","M","","M","","M","","M","","M","","M","","M","31","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-02","2018","02","02","","-15.1","E","","M","","M","","M","","M","","M","","M","","M","29","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-03","2018","02","03","","-15.1","E","","M","","M","","M","","M","","M","","M","","M","29","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-04","2018","02","04","","-15.6","E","","M","","M","","M","","M","","M","","M","","M","28","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-05","2018","02","05","","-12.9","E","","M","","M","","M","","M","","M","","M","","M","28","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-06","2018","02","06","","-12.6","E","","M","","M","","M","","M","","M","","M","","M","27","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-07","2018","02","07","","-10.5","E","","M","","M","","M","","M","","M","","M","","M","43","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-08","2018","02","08","","-10.6","E","","M","","M","","M","","M","","M","","M","","M","44","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-09","2018","02","09","","-12.8","E","","M","","M","","M","","M","","M","","M","","M","44","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-10","2018","02","10","","-10.0","E","","M","","M","","M","","M","","M","","M","","M","45","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-11","2018","02","11","","-6.7","E","","M","","M","","M","","M","","M","","M","","M","45","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-12","2018","02","12","","-12.8","E","","M","","M","","M","","M","","M","","M","","M","44","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-13","2018","02","13","","-5.0","E","","M","","M","","M","","M","","M","","M","","M","43","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-14","2018","02","14","","-1.3","E","","M","","M","","M","","M","","M","","M","","M","45","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-15","2018","02","15","","0.1","E","","M","","M","","M","","M","","M","","M","","M","41","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-16","2018","02","16","","-8.8","E","","M","","M","","M","","M","","M","","M","","M","44","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-17","2018","02","17","","-4.2","E","","M","","M","","M","","M","","M","","M","","M","45","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-18","2018","02","18","","-5.6","E","","M","","M","","M","","M","","M","","M","","M","46","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-19","2018","02","19","","-11.3","E","","M","","M","","M","","M","","M","","M","","M","54","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-20","2018","02","20","","-11.7","E","","M","","M","","M","","M","","M","","M","","M","59","","","M","","M"
"-84.79","47.97","WAWA A","6059407","2018-02-21","2018","02","21","","-8.2","E","","M","","M","","M","","M","","M","","M","","M","60","","","M","","M"
