"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-86.94","49.78","GERALDTON A","6042717","2018-01-01","2018","01","01","","-17.0","","-30.3","","-23.7","","41.7","","0.0","","0.0","","0.0","T","0.0","T","32","","25","","54",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-02","2018","01","02","","-15.8","","-19.2","","-17.5","","35.5","","0.0","","0.0","","0.0","T","0.0","T","31","","24","","48",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-03","2018","01","03","","-18.6","","-30.8","","-24.7","","42.7","","0.0","","0.0","","0.0","T","0.0","T","30","","34","","35",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-04","2018","01","04","","-25.3","","-35.3","","-30.3","","48.3","","0.0","","0.0","","0.0","T","0.0","T","31","","","","<31",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-05","2018","01","05","","-25.2","","-34.2","","-29.7","","47.7","","0.0","","0.0","","0.0","T","0.0","T","31","","","","<31",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-06","2018","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-07","2018","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-08","2018","01","08","","-4.6","","-12.1","","-8.4","","26.4","","0.0","","0.0","","3.2","","1.4","","36","","27","","41",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-09","2018","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-10","2018","01","10","","1.8","","-2.7","","-0.5","","18.5","","0.0","","0.0","","0.2","","0.2","","37","","18","","54",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-11","2018","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-12","2018","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-13","2018","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-14","2018","01","14","","-12.2","","-28.2","","-20.2","","38.2","","0.0","","0.0","","2.2","","1.6","","47","","","","<31",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-15","2018","01","15","","","","","","","","","","","","","","","","","","","","","","",""
"-86.94","49.78","GERALDTON A","6042717","2018-01-16","2018","01","16","","-11.0","","-18.8","","-14.9","","32.9","","0.0","","0.0","","0.0","T","0.0","T","49","","24","","48",""
