"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-01","2022","01","01","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","42","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-02","2022","01","02","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","42","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-03","2022","01","03","†","","M","","M","","M","","M","","M","0.0","","0.0","T","0.0","T","42","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-04","2022","01","04","†","","M","","M","","M","","M","","M","0.0","","5.0","","5.0","","42","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-05","2022","01","05","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","46","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-06","2022","01","06","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","46","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-07","2022","01","07","†","","M","","M","","M","","M","","M","0.0","","12.0","","12.0","","46","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-08","2022","01","08","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","58","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-09","2022","01","09","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","58","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-10","2022","01","10","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","58","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-11","2022","01","11","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","58","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-12","2022","01","12","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","58","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-13","2022","01","13","†","","M","","M","","M","","M","","M","0.0","","5.0","","5.0","","58","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-14","2022","01","14","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","63","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-15","2022","01","15","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","63","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-16","2022","01","16","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","63","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-17","2022","01","17","†","","M","","M","","M","","M","","M","0.0","","16.0","","16.0","","63","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-18","2022","01","18","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","79","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-19","2022","01","19","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","79","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-20","2022","01","20","†","","M","","M","","M","","M","","M","0.0","","6.0","","6.0","","79","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-21","2022","01","21","†","","M","","M","","M","","M","","M","0.0","","1.0","","1.0","","85","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-22","2022","01","22","†","","M","","M","","M","","M","","M","0.0","","4.0","","4.0","","86","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-23","2022","01","23","†","","M","","M","","M","","M","","M","0.0","","0.0","T","0.0","T","93","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-24","2022","01","24","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","90","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-25","2022","01","25","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","90","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-26","2022","01","26","†","","M","","M","","M","","M","","M","0.0","","2.0","","2.0","","90","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-27","2022","01","27","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","92","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-28","2022","01","28","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","92","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-29","2022","01","29","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","92","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-30","2022","01","30","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","92","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-01-31","2022","01","31","†","","M","","M","","M","","M","","M","0.0","T","4.0","","4.0","","92","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-02-01","2022","02","01","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","96","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-02-02","2022","02","02","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","96","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-02-03","2022","02","03","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","98","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-02-04","2022","02","04","†","","M","","M","","M","","M","","M","0.0","","5.0","","5.0","","98","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-02-05","2022","02","05","†","","M","","M","","M","","M","","M","0.0","","1.0","","1.0","","103","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-02-06","2022","02","06","†","","M","","M","","M","","M","","M","0.0","","1.0","","1.0","","104","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-02-07","2022","02","07","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","104","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-02-08","2022","02","08","†","","M","","M","","M","","M","","M","0.0","T","0.0","T","0.0","T","104","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-02-09","2022","02","09","†","","M","","M","","M","","M","","M","0.0","","3.0","","3.0","","100","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-02-10","2022","02","10","†","","M","","M","","M","","M","","M","0.0","T","3.0","","3.0","","101","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-02-11","2022","02","11","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","97","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-02-12","2022","02","12","†","","M","","M","","M","","M","","M","0.0","","7.0","","7.0","","97","","","","",""
"-100.82","50.75","ROSSBURN 4 NORTH","501KE01","2022-02-13","2022","02","13","†","","M","","M","","M","","M","","M","0.0","","1.0","","1.0","","104","","","","",""
