"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-89.27","48.47","HAZELWOOD","6043390","2020-01-01","2020","01","01","†","","","","","","","","","","","0.0","","3.4","","3.4","","46","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-02","2020","01","02","†","","","","","","","","","","","0.0","","0.6","","0.6","","49","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-03","2020","01","03","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","48","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-04","2020","01","04","†","","","","","","","","","","","0.0","","2.6","","2.6","","46","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-05","2020","01","05","†","","","","","","","","","","","0.0","","6.4","","6.4","","48","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-06","2020","01","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","53","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-07","2020","01","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","52","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-08","2020","01","08","†","","","","","","","","","","","0.0","","5.6","","5.6","","52","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-09","2020","01","09","†","","","","","","","","","","","0.0","","7.4","","7.4","","56","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-10","2020","01","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","61","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-11","2020","01","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","59","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-12","2020","01","12","†","","","","","","","","","","","0.0","","1.4","","1.4","","59","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-13","2020","01","13","†","","","","","","","","","","","0.0","","5.0","","5.0","","60","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-14","2020","01","14","†","","","","","","","","","","","0.0","","0.2","","0.2","","64","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-15","2020","01","15","†","","","","","","","","","","","0.0","","1.0","","1.0","","63","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-16","2020","01","16","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","63","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-17","2020","01","17","†","","","","","","","","","","","0.0","","12.4","","12.4","","62","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-18","2020","01","18","†","","","","","","","","","","","0.0","","13.0","","13.0","","72","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-19","2020","01","19","†","","","","","","","","","","","","","","","","","81","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-20","2020","01","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-21","2020","01","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","77","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-22","2020","01","22","†","","","","","","","","","","","0.0","","0.0","","0.0","","74","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-23","2020","01","23","†","","","","","","","","","","","0.0","","2.4","","2.4","","71","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-24","2020","01","24","†","","","","","","","","","","","0.0","","0.4","","0.4","","71","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-25","2020","01","25","†","","","","","","","","","","","0.0","","0.2","","0.2","","70","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-26","2020","01","26","†","","","","","","","","","","","","","","","","","68","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-27","2020","01","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-28","2020","01","28","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","66","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-29","2020","01","29","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","66","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-30","2020","01","30","†","","","","","","","","","","","0.0","","0.0","","0.0","","66","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-01-31","2020","01","31","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","64","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-02-01","2020","02","01","†","","","","","","","","","","","0.0","","0.6","","0.6","","63","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-02-02","2020","02","02","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","61","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-02-03","2020","02","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","60","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-02-04","2020","02","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","60","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-02-05","2020","02","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","60","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-02-06","2020","02","06","†","","","","","","","","","","","0.0","","4.6","","4.6","","60","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-02-07","2020","02","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","64","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-02-08","2020","02","08","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","63","","","","",""
"-89.27","48.47","HAZELWOOD","6043390","2020-02-09","2020","02","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","62","","","","",""
