"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-84.79","47.97","WAWA A","6059407","2020-02-01 00:00","2020","02","01","00:00"
"-84.79","47.97","WAWA A","6059407","2020-02-01 01:00","2020","02","01","01:00"
"-84.79","47.97","WAWA A","6059407","2020-02-01 02:00","2020","02","01","02:00"
"-84.79","47.97","WAWA A","6059407","2020-02-01 03:00","2020","02","01","03:00"
"-84.79","47.97","WAWA A","6059407","2020-02-01 04:00","2020","02","01","04:00"
"-84.79","47.97","WAWA A","6059407","2020-02-01 05:00","2020","02","01","05:00"
"-84.79","47.97","WAWA A","6059407","2020-02-01 06:00","2020","02","01","06:00","-1.4","","-2.5","","92","","","","21","","23","","9.7","","97.19","","","","-7","","Freezing Drizzle"
"-84.79","47.97","WAWA A","6059407","2020-02-01 07:00","2020","02","01","07:00","-1.3","","-2.0","","95","","","","20","","30","","9.7","","97.10","","","","-8","","Snow"
"-84.79","47.97","WAWA A","6059407","2020-02-01 08:00","2020","02","01","08:00","-0.8","","-1.2","","97","","","","22","","17","","9.7","","97.00","","","","-6","","Snow Showers"
"-84.79","47.97","WAWA A","6059407","2020-02-01 09:00","2020","02","01","09:00","-0.8","","-0.8","","100","","","","21","","17","","4.8","","96.93","","","","-6","","Hail,Fog"
"-84.79","47.97","WAWA A","6059407","2020-02-01 10:00","2020","02","01","10:00","-0.8","","-0.9","","99","","","","20","","23","","2.4","","96.87","","","","-7","","Snow Showers,Fog"
