"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 00:00","2018","08","01","00:00","17.0","","10.5","","65","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 01:00","2018","08","01","01:00","16.2","","10.9","","71","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 02:00","2018","08","01","02:00","15.1","","11.1","","77","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 03:00","2018","08","01","03:00","14.8","","11.3","","80","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 04:00","2018","08","01","04:00","14.7","","11.2","","80","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 05:00","2018","08","01","05:00","14.6","","11.0","","79","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 06:00","2018","08","01","06:00","15.4","","10.9","","75","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 07:00","2018","08","01","07:00","16.2","","11.5","","74","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 08:00","2018","08","01","08:00","19.1","","12.3","","65","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 09:00","2018","08","01","09:00","19.8","","13.1","","65","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 10:00","2018","08","01","10:00","22.8","","14.9","","61","","0.0","","","M","","M","","","","M","27","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 11:00","2018","08","01","11:00","25.1","","14.7","","52","","0.0","","","M","","M","","","","M","29","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 12:00","2018","08","01","12:00","27.2","","13.4","","43","","0.0","","","M","","M","","","","M","30","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 13:00","2018","08","01","13:00","28.3","","11.1","","34","","0.0","","","M","","M","","","","M","30","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 14:00","2018","08","01","14:00","28.9","","10.6","","32","","0.0","","","M","","M","","","","M","30","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 15:00","2018","08","01","15:00","28.5","","9.6","","31","","0.0","","","M","","M","","","","M","30","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 16:00","2018","08","01","16:00","29.6","","10.7","","31","","0.0","","","M","","M","","","","M","31","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 17:00","2018","08","01","17:00","28.6","","10.0","","31","","0.0","","","M","","M","","","","M","30","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 18:00","2018","08","01","18:00","26.8","","16.2","","52","","0.0","","","M","","M","","","","M","32","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 19:00","2018","08","01","19:00","24.6","","17.8","","66","","0.0","","","M","","M","","","","M","30","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 20:00","2018","08","01","20:00","22.5","","17.1","","72","","0.0","","","M","","M","","","","M","28","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 21:00","2018","08","01","21:00","20.1","","17.3","","84","","0.0","","","M","","M","","","","M","26","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 22:00","2018","08","01","22:00","19.3","","17.0","","87","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-01 23:00","2018","08","01","23:00","15.1","","12.6","","85","","4.4","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-02 00:00","2018","08","02","00:00","14.4","","12.7","","89","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-02 01:00","2018","08","02","01:00","13.0","","12.2","","95","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-02 02:00","2018","08","02","02:00","12.4","","11.7","","96","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-02 03:00","2018","08","02","03:00","12.6","","11.7","","94","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-02 04:00","2018","08","02","04:00","12.5","","11.1","","92","","0.4","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-02 05:00","2018","08","02","05:00","11.3","","10.2","","93","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-02 06:00","2018","08","02","06:00","12.6","","11.1","","91","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-02 07:00","2018","08","02","07:00","15.0","","12.5","","85","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-02 08:00","2018","08","02","08:00","16.8","","13.3","","80","","0.0","","","M","","M","","","","M","","","","","NA"
"-112.54","53.33","SHONTS AGCM","3015900","2018-08-02 09:00","2018","08","02","09:00","19.1","","13.6","","70","","0.0","","","M","","M","","","","M","","","","","NA"
