"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","50.51","AZURE","3030450","2022-11-01 17:00","2022","11","01","17:00","-1.8","","-1.8","","100","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-01 18:00","2022","11","01","18:00","-2.5","","-2.6","","100","","0.5","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-01 19:00","2022","11","01","19:00","-2.9","","-3.2","","98","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-01 20:00","2022","11","01","20:00","-3.0","","-3.7","","95","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-01 21:00","2022","11","01","21:00","-3.0","","-3.9","","94","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-01 22:00","2022","11","01","22:00","-3.4","","-4.0","","96","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-01 23:00","2022","11","01","23:00","-3.3","","-4.7","","90","","0.4","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 00:00","2022","11","02","00:00","-3.6","","-4.7","","92","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 01:00","2022","11","02","01:00","-3.8","","-5.2","","90","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 02:00","2022","11","02","02:00","-3.9","","-5.5","","89","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 03:00","2022","11","02","03:00","-4.1","","-5.5","","90","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 04:00","2022","11","02","04:00","-4.7","","-5.1","","97","","0.5","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 05:00","2022","11","02","05:00","-4.8","","-5.7","","94","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 06:00","2022","11","02","06:00","-5.0","","-5.3","","97","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 07:00","2022","11","02","07:00","-5.2","","-5.6","","98","","0.5","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 08:00","2022","11","02","08:00","-5.8","","-6.2","","97","","0.4","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 09:00","2022","11","02","09:00","-5.5","","-6.1","","96","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 10:00","2022","11","02","10:00","-5.9","","-6.8","","93","","0.6","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 11:00","2022","11","02","11:00","-6.1","","-7.5","","90","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 12:00","2022","11","02","12:00","-5.9","","-7.6","","88","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 13:00","2022","11","02","13:00","-5.8","","-7.6","","87","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 14:00","2022","11","02","14:00","-5.5","","-7.4","","87","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 15:00","2022","11","02","15:00","-5.4","","-7.5","","85","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 16:00","2022","11","02","16:00","-5.6","","-7.9","","84","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 17:00","2022","11","02","17:00","-6.0","","-8.1","","86","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 18:00","2022","11","02","18:00","-6.5","","-7.9","","89","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 19:00","2022","11","02","19:00","-7.3","","-8.2","","93","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 20:00","2022","11","02","20:00","-6.8","","-8.3","","89","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 21:00","2022","11","02","21:00","-7.6","","-8.8","","91","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 22:00","2022","11","02","22:00","-9.7","","-10.7","","93","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-02 23:00","2022","11","02","23:00","-9.4","","-11.3","","86","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 00:00","2022","11","03","00:00","-10.6","","-12.3","","87","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 01:00","2022","11","03","01:00","-9.5","","-11.5","","86","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 02:00","2022","11","03","02:00","-9.6","","-11.7","","84","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 03:00","2022","11","03","03:00","-9.3","","-11.2","","86","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 04:00","2022","11","03","04:00"
"-114.01","50.51","AZURE","3030450","2022-11-03 05:00","2022","11","03","05:00","-9.8","","-10.2","","97","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 06:00","2022","11","03","06:00","-14.7","","-15.3","","95","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 07:00","2022","11","03","07:00","-14.6","","-15.2","","95","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 08:00","2022","11","03","08:00","-16.6","","-17.5","","92","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 09:00","2022","11","03","09:00","-14.6","","-16.0","","89","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 10:00","2022","11","03","10:00","-11.7","","-13.6","","86","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 11:00","2022","11","03","11:00","-9.1","","-12.0","","79","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 12:00","2022","11","03","12:00","-2.3","","-9.6","","57","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 13:00","2022","11","03","13:00","-0.3","","-10.2","","47","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 14:00","2022","11","03","14:00","-0.2","","-10.5","","46","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 15:00","2022","11","03","15:00","-0.5","","-11.1","","44","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 16:00","2022","11","03","16:00","-1.3","","-11.3","","46","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 17:00","2022","11","03","17:00","-1.8","","-11.4","","48","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 18:00","2022","11","03","18:00","-1.4","","-10.4","","50","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 19:00","2022","11","03","19:00","-1.8","","-9.3","","56","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 20:00","2022","11","03","20:00","-0.9","","-9.5","","52","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-03 21:00","2022","11","03","21:00"
"-114.01","50.51","AZURE","3030450","2022-11-03 22:00","2022","11","03","22:00"
"-114.01","50.51","AZURE","3030450","2022-11-03 23:00","2022","11","03","23:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 00:00","2022","11","04","00:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 01:00","2022","11","04","01:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 02:00","2022","11","04","02:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 03:00","2022","11","04","03:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 04:00","2022","11","04","04:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 05:00","2022","11","04","05:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 06:00","2022","11","04","06:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 07:00","2022","11","04","07:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 08:00","2022","11","04","08:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 09:00","2022","11","04","09:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 10:00","2022","11","04","10:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 11:00","2022","11","04","11:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 12:00","2022","11","04","12:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 13:00","2022","11","04","13:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 14:00","2022","11","04","14:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 15:00","2022","11","04","15:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 16:00","2022","11","04","16:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 17:00","2022","11","04","17:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 18:00","2022","11","04","18:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 19:00","2022","11","04","19:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 20:00","2022","11","04","20:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 21:00","2022","11","04","21:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 22:00","2022","11","04","22:00"
"-114.01","50.51","AZURE","3030450","2022-11-04 23:00","2022","11","04","23:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 00:00","2022","11","05","00:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 01:00","2022","11","05","01:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 02:00","2022","11","05","02:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 03:00","2022","11","05","03:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 04:00","2022","11","05","04:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 05:00","2022","11","05","05:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 06:00","2022","11","05","06:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 07:00","2022","11","05","07:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 08:00","2022","11","05","08:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 09:00","2022","11","05","09:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 10:00","2022","11","05","10:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 11:00","2022","11","05","11:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 12:00","2022","11","05","12:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 13:00","2022","11","05","13:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 14:00","2022","11","05","14:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 15:00","2022","11","05","15:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 16:00","2022","11","05","16:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 17:00","2022","11","05","17:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 18:00","2022","11","05","18:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 19:00","2022","11","05","19:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 20:00","2022","11","05","20:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 21:00","2022","11","05","21:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 22:00","2022","11","05","22:00"
"-114.01","50.51","AZURE","3030450","2022-11-05 23:00","2022","11","05","23:00"
"-114.01","50.51","AZURE","3030450","2022-11-06 00:00","2022","11","06","00:00"
"-114.01","50.51","AZURE","3030450","2022-11-06 01:00","2022","11","06","01:00"
"-114.01","50.51","AZURE","3030450","2022-11-06 02:00","2022","11","06","02:00"
"-114.01","50.51","AZURE","3030450","2022-11-06 03:00","2022","11","06","03:00"
"-114.01","50.51","AZURE","3030450","2022-11-06 04:00","2022","11","06","04:00"
"-114.01","50.51","AZURE","3030450","2022-11-06 05:00","2022","11","06","05:00"
"-114.01","50.51","AZURE","3030450","2022-11-06 06:00","2022","11","06","06:00"
"-114.01","50.51","AZURE","3030450","2022-11-06 07:00","2022","11","06","07:00"
"-114.01","50.51","AZURE","3030450","2022-11-06 08:00","2022","11","06","08:00"
"-114.01","50.51","AZURE","3030450","2022-11-06 09:00","2022","11","06","09:00"
"-114.01","50.51","AZURE","3030450","2022-11-06 10:00","2022","11","06","10:00"
"-114.01","50.51","AZURE","3030450","2022-11-06 11:00","2022","11","06","11:00","-12.7","","-16.1","","76","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-06 12:00","2022","11","06","12:00","-12.4","","-15.9","","75","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-06 13:00","2022","11","06","13:00","-12.2","","-15.1","","79","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-06 14:00","2022","11","06","14:00","-12.2","","-15.4","","77","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-06 15:00","2022","11","06","15:00","-12.7","","-15.5","","79","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-06 16:00","2022","11","06","16:00","-13.5","","-15.7","","83","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-06 17:00","2022","11","06","17:00","-14.1","","-15.7","","88","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-06 18:00","2022","11","06","18:00","-14.6","","-16.0","","89","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-06 19:00","2022","11","06","19:00","-14.9","","-16.2","","90","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-06 20:00","2022","11","06","20:00","-15.2","","-16.5","","90","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-06 21:00","2022","11","06","21:00","-15.2","","-16.4","","91","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-06 22:00","2022","11","06","22:00","-15.2","","-16.3","","91","","0.5","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-06 23:00","2022","11","06","23:00","-15.3","","-16.3","","92","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 00:00","2022","11","07","00:00","-15.4","","-16.4","","92","","0.5","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 01:00","2022","11","07","01:00","-16.3","","-17.8","","88","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 02:00","2022","11","07","02:00","-16.5","","-17.9","","89","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 03:00","2022","11","07","03:00","-16.7","","-17.9","","90","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 04:00","2022","11","07","04:00","-17.0","","-18.4","","89","","0.6","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 05:00","2022","11","07","05:00","-17.2","","-18.5","","89","","0.5","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 06:00","2022","11","07","06:00","-17.5","","-18.8","","89","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 07:00","2022","11","07","07:00","-17.7","","-18.9","","90","","0.7","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 08:00","2022","11","07","08:00","-17.7","","-19.1","","89","","0.8","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 09:00","2022","11","07","09:00","-17.7","","-19.2","","88","","0.7","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 10:00","2022","11","07","10:00","-17.5","","-19.2","","86","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 11:00","2022","11","07","11:00","-17.2","","-19.2","","84","","0.4","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 12:00","2022","11","07","12:00","-16.9","","-19.0","","84","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 13:00","2022","11","07","13:00","-16.8","","-18.6","","86","","0.6","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 14:00","2022","11","07","14:00","-17.0","","-18.8","","86","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 15:00","2022","11","07","15:00","-17.0","","-18.6","","87","","0.8","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 16:00","2022","11","07","16:00","-17.1","","-18.9","","86","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 17:00","2022","11","07","17:00","-17.4","","-19.1","","87","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 18:00","2022","11","07","18:00","-17.3","","-19.4","","84","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 19:00","2022","11","07","19:00","-17.4","","-19.8","","82","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 20:00","2022","11","07","20:00","-17.6","","-20.1","","81","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 21:00","2022","11","07","21:00","-19.0","","-21.6","","80","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 22:00","2022","11","07","22:00","-20.9","","-23.6","","79","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-07 23:00","2022","11","07","23:00","-21.6","","-24.1","","80","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 00:00","2022","11","08","00:00","-21.1","","-24.0","","77","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 01:00","2022","11","08","01:00","-23.0","","-26.1","","76","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 02:00","2022","11","08","02:00","-23.0","","-26.7","","72","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 03:00","2022","11","08","03:00","-25.4","","-28.6","","74","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 04:00","2022","11","08","04:00","-24.4","","-28.1","","72","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 05:00","2022","11","08","05:00","-24.7","","-28.4","","71","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 06:00","2022","11","08","06:00","-24.0","","-27.9","","70","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 07:00","2022","11","08","07:00","-24.9","","-28.7","","70","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 08:00","2022","11","08","08:00","-25.1","","-29.1","","70","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 09:00","2022","11","08","09:00","-23.6","","-28.0","","67","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 10:00","2022","11","08","10:00","-22.2","","-26.8","","66","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 11:00","2022","11","08","11:00","-20.2","","-24.9","","66","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 12:00","2022","11","08","12:00","-17.8","","-23.4","","62","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 13:00","2022","11","08","13:00","-15.9","","-22.5","","57","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 14:00","2022","11","08","14:00","-16.1","","-21.9","","61","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 15:00","2022","11","08","15:00","-17.4","","-23.0","","62","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 16:00","2022","11","08","16:00","-19.2","","-23.5","","68","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 17:00","2022","11","08","17:00","-20.5","","-23.4","","77","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 18:00","2022","11","08","18:00","-21.9","","-24.5","","79","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 19:00","2022","11","08","19:00","-24.4","","-26.9","","79","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 20:00","2022","11","08","20:00","-22.7","","-24.5","","85","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 21:00","2022","11","08","21:00","-25.3","","-27.8","","80","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 22:00","2022","11","08","22:00","-25.2","","-28.1","","77","","0.4","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-08 23:00","2022","11","08","23:00","-25.7","","-28.6","","77","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-09 00:00","2022","11","09","00:00","-25.0","","-27.9","","77","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-09 01:00","2022","11","09","01:00","-24.2","","-26.7","","80","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-09 02:00","2022","11","09","02:00","-25.9","","-28.9","","76","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-09 03:00","2022","11","09","03:00","-24.8","","-27.7","","77","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-09 04:00","2022","11","09","04:00","-26.3","","-29.4","","75","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-09 05:00","2022","11","09","05:00","-27.2","","-30.2","","76","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-09 06:00","2022","11","09","06:00","-27.1","","-30.3","","75","","0.0","","","M","","M","","","","","","","","","NA"
"-114.01","50.51","AZURE","3030450","2022-11-09 07:00","2022","11","09","07:00","-27.2","","-30.4","","75","","0.0","","","M","","M","","","","","","","","","NA"
