"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-01","2019","01","01","","2.2","","-19.2","","-8.5","","26.5","","0.0","","","","","","","M","","","32","","57",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-02","2019","01","02","","5.8","","-3.1","","1.3","","16.7","","0.0","","","","","","","M","","","25","","36",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-03","2019","01","03","","2.5","","-5.0","","-1.2","","19.2","","0.0","","","","","","0.0","","","","","","",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-04","2019","01","04","","6.1","","-7.8","","-0.8","","18.8","","0.0","","","","","","0.0","","","","25","","50",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-05","2019","01","05","","-4.3","","-6.0","","-5.1","","23.1","","0.0","","","","","","0.0","","","","","M","","M"
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-06","2019","01","06","","0.2","","-5.4","","-2.6","","20.6","","0.0","","","","","","0.9","","","","33","","46",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-07","2019","01","07","","-5.3","","-15.0","","-10.2","","28.2","","0.0","","","","","","0.6","","","","32","","56",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-08","2019","01","08","","-9.8","","-17.4","","-13.6","","31.6","","0.0","","","","","","0.4","","","","30","","52",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-09","2019","01","09","","-6.5","","-13.1","","-9.8","","27.8","","0.0","","","","","","0.0","","","","14","","42",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-10","2019","01","10","","0.0","","-16.5","","-8.2","","26.2","","0.0","","","","","","","M","","","","","",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-11","2019","01","11","","-6.4","","-16.5","","-11.4","","29.4","","0.0","","","","","","0.0","","","","19","","33",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-12","2019","01","12","","7.0","","-7.7","","-0.3","","18.3","","0.0","","","","","","0.0","","","","21","","32",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-13","2019","01","13","","1.6","","-8.6","","-3.5","","21.5","","0.0","","","","","","0.0","","","","","","",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-14","2019","01","14","","3.6","","-10.5","","-3.5","","21.5","","0.0","","","","","","0.0","","","","32","","38",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-15","2019","01","15","","0.1","","-11.2","","-5.6","","23.6","","0.0","","","","","","0.0","","","","32","","38",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-16","2019","01","16","","-10.7","","-12.1","","-11.4","","29.4","","0.0","","","","","","0.0","","","","","","",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-17","2019","01","17","","-12.1","","-17.2","","-14.7","","32.7","","0.0","","","","","","0.4","","","","11","","37",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-18","2019","01","18","","-15.4","","-20.5","","-17.9","","35.9","","0.0","","","","","","0.4","","","","11","","36",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-19","2019","01","19","","-9.2","","-18.0","","-13.6","","31.6","","0.0","","","","","","0.0","","","","12","","41",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-20","2019","01","20","","-7.8","","-17.5","","-12.7","","30.7","","0.0","","","","","","0.0","","","","","","",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-21","2019","01","21","","-2.2","","-11.6","","-6.9","","24.9","","0.0","","","","","","0.0","","","","32","","32",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-22","2019","01","22","","0.5","","-14.5","","-7.0","","25.0","","0.0","","","","","","0.0","","","","30","","34",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-23","2019","01","23","","-2.0","","-24.5","","-13.2","","31.2","","0.0","","","","","","0.5","","","","1","","58",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-24","2019","01","24","","-1.0","","-23.5","","-12.2","","30.2","","0.0","","","","","","0.0","","","","31","","55",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-25","2019","01","25","","2.0","","-9.2","","-3.6","","21.6","","0.0","","","","","","0.0","","","","30","","61",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-26","2019","01","26","","5.5","","0.2","","2.9","","15.1","","0.0","","","","","","0.6","","","","33","","53",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-27","2019","01","27","","7.2","","-4.7","","1.3","","16.7","","0.0","","","","","","0.4","","","","32","","92",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-28","2019","01","28","","-4.2","","-15.9","","-10.1","","28.1","","0.0","","","","","","0.0","","","","35","","56",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-29","2019","01","29","","-11.6","","-18.9","","-15.3","","33.3","","0.0","","","","","","0.0","","","","17","","40",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-30","2019","01","30","","1.7","","-16.3","","-7.3","","25.3","","0.0","","","","","","0.0","","","","32","","35",""
"-111.65","51.46","SHEERNESS AGCM","3025890","2019-01-31","2019","01","31","","3.6","","-4.8","","-0.6","","18.6","","0.0","","","","","","0.0","","","","","","",""
