"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 00:00","2018","02","01","00:00","-11.1","","-12.1","","92","","0.0","","8","","4","","","","83.60","","","","-14","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 01:00","2018","02","01","01:00","-11.1","","-12.1","","92","","0.0","","31","","1","","","","83.59","","","","-12","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 02:00","2018","02","01","02:00","-11.0","","-11.8","","93","","0.0","","25","","18","","","","83.60","","","","-19","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 03:00","2018","02","01","03:00","-10.7","","-11.5","","94","","0.0","","25","","21","","","","83.59","","","","-19","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 04:00","2018","02","01","04:00","-10.5","","-11.6","","92","","0.0","","6","","11","","","","83.57","","","","-16","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 05:00","2018","02","01","05:00","-11.5","","-12.6","","92","","0.0","","6","","4","","","","83.57","","","","-14","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 06:00","2018","02","01","06:00","-11.5","","-12.6","","92","","0.0","","8","","8","","","","83.55","","","","-16","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 07:00","2018","02","01","07:00","-11.6","","-12.6","","92","","0.0","","7","","4","","","","83.54","","","","-14","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 08:00","2018","02","01","08:00","-11.5","","-12.5","","92","","0.0","","7","","5","","","","83.53","","","","-15","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 09:00","2018","02","01","09:00","-11.2","","-12.2","","92","","0.0","","10","","3","","","","83.56","","","","-13","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 10:00","2018","02","01","10:00","-10.1","","-11.5","","89","","0.0","","7","","6","","","","83.57","","","","-14","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 11:00","2018","02","01","11:00","-8.7","","-10.1","","90","","0.0","","13","","3","","","","83.59","","","","-10","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 12:00","2018","02","01","12:00","-7.9","","-9.4","","89","","0.0","","25","","20","","","","83.58","","","","-15","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 13:00","2018","02","01","13:00","-6.0","","-8.2","","85","","0.0","","25","","23","","","","83.56","","","","-13","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 14:00","2018","02","01","14:00","-5.9","","-7.9","","86","","0.0","","26","","25","","","","83.54","","","","-13","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 15:00","2018","02","01","15:00","-5.9","","-7.9","","86","","0.0","","26","","25","","","","83.54","","","","-13","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 16:00","2018","02","01","16:00","-6.6","","-8.2","","88","","0.0","","26","","26","","","","83.55","","","","-15","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 17:00","2018","02","01","17:00","-7.3","","-8.5","","91","","0.0","","26","","26","","","","83.57","","","","-15","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 18:00","2018","02","01","18:00","-7.9","","-8.8","","93","","0.0","","25","","26","","","","83.57","","","","-16","","NA"
"-116.34","51.44","YOHO PARK","11790J1","2018-02-01 19:00","2018","02","01","19:00","-8.2","","-9.0","","94","","0.0","","25","","23","","","","83.55","","","","-16","","NA"
