"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-01","2021","01","01","","-8.0","","-11.5","","-9.8","","27.8","","0.0","","","","","","0.0","","","","","M","","M"
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-02","2021","01","02","","-4.9","","-9.5","","-7.2","","25.2","","0.0","","","","","","0.0","","","","15","","33",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-03","2021","01","03","","-0.6","","-4.9","","-2.8","","20.8","","0.0","","","","","","0.0","","","","16","","37",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-04","2021","01","04","","-0.1","","-14.1","","-7.1","","25.1","","0.0","","","","","","0.0","","","","30","","50",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-05","2021","01","05","","-14.1","","-24.1","","-19.1","","37.1","","0.0","","","","","","0.0","","","","","M","","M"
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-06","2021","01","06","","-5.6","","-22.4","","-14.0","","32.0","","0.0","","","","","","0.0","","","","17","","33",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-07","2021","01","07","","1.1","","-6.6","","-2.8","","20.8","","0.0","","","","","","0.2","","","","18","","32",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-08","2021","01","08","","-0.8","","-8.1","","-4.5","","22.5","","0.0","","","","","","0.0","","","","28","","33",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-09","2021","01","09","","-7.2","","-9.9","","-8.6","","26.6","","0.0","","","","","","0.0","","","","29","","32",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-10","2021","01","10","","-3.6","","-8.5","","-6.1","","24.1","","0.0","","","","","","","M","","","23","","35",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-11","2021","01","11","","-5.4","","-9.6","","-7.5","","25.5","","0.0","","","","","","0.0","","","","29","","37",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-12","2021","01","12","","-3.5","","-7.9","","-5.7","","23.7","","0.0","","","","","","0.0","","","","","M","","M"
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-13","2021","01","13","","-2.1","","-4.2","","-3.2","","21.2","","0.0","","","","","","0.0","","","","","M","","M"
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-14","2021","01","14","","-2.7","","-4.2","","-3.5","","21.5","","0.0","","","","","","0.0","","","","18","","33",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-15","2021","01","15","","-3.6","","-17.5","","-10.6","","28.6","","0.0","","","","","","0.0","","","","1","","41",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-16","2021","01","16","","-12.2","","-23.0","","-17.6","","35.6","","0.0","","","","","","0.0","","","","","M","","M"
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-17","2021","01","17","","-11.1","","-21.3","","-16.2","","34.2","","0.0","","","","","","0.1","","","","36","","33",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-18","2021","01","18","","-21.3","","-23.3","","-22.3","","40.3","","0.0","","","","","","0.2","","","","","M","","M"
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-19","2021","01","19","","-19.1","","-22.1","","-20.6","","38.6","","0.0","","","","","","0.0","","","","28","","42",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-20","2021","01","20","","-15.7","","-21.5","","-18.6","","36.6","","0.0","","","","","","0.0","","","","2","","35",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-21","2021","01","21","","-18.5","","-24.9","","-21.7","","39.7","","0.0","","","","","","0.7","","","","35","","41",""
"-89.90","53.82","BIG TROUT LAKE A","6010735","2021-01-22","2021","01","22","","-21.2","","-27.1","","-24.2","","42.2","","0.0","","","","","","0.0","","","","","M","","M"
